engagement_id,as_of_date,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs,health_band,churn_next_90d,monthly_contract_value,expected_end_date,remaining_months,contract_exposure,heuristic_risk_probability,risk_adjusted_exposure
ENG-01058,2026-08-01,77.95,84.25,88.27,72.36,62.99,77.44,Watch,0,2204265.69,2026-08-01,0,0.0,0.22560000000000002,0.0
ENG-00224,2026-08-01,80.6,89.63,100.0,75.31,61.58,81.69,Healthy,0,2778766.37,2027-02-01,6,16672598.22,0.18310000000000004,3052752.734082001
ENG-01160,2026-08-01,82.98,80.38,82.5,75.07,57.54,76.09,Watch,0,1596156.02,2026-09-01,1,1596156.02,0.23909999999999998,381640.904382
ENG-01103,2026-08-01,79.68,92.43,78.76,69.13,59.99,76.52,Watch,0,2101592.81,2027-05-01,9,18914335.29,0.2348,4441085.926092
ENG-01059,2026-08-01,69.77,73.49,88.03,70.88,59.79,72.34,Watch,0,781421.64,2027-03-01,7,5469951.48,0.27659999999999996,1512988.579368
ENG-00432,2026-08-01,75.09,74.83,87.64,72.64,49.75,72.11,Watch,0,1798781.72,2027-04-01,8,14390253.76,0.27890000000000004,4013441.7736640004
ENG-00838,2026-08-01,76.08,80.36,74.14,70.14,49.38,70.32,Watch,0,919003.76,2026-11-01,3,2757011.2800000003,0.29680000000000006,818280.9479040003
ENG-00178,2026-08-01,77.61,80.2,79.26,71.68,63.81,74.81,Watch,0,798154.21,2026-10-01,2,1596308.42,0.2519,402110.090998
ENG-01164,2026-08-01,77.12,74.98,69.35,65.49,67.51,71.47,Watch,0,1857467.75,2027-05-01,9,16717209.75,0.2853,4769419.941675
ENG-01054,2026-08-01,81.73,89.28,97.4,72.65,70.69,82.81,Healthy,0,1329577.37,2026-11-01,3,3988732.1100000003,0.17189999999999994,685663.0497089998
ENG-01170,2026-08-01,82.03,92.25,89.08,74.54,62.47,80.45,Healthy,0,987508.83,2027-01-01,5,4937544.149999999,0.1955,965289.881325
ENG-00182,2026-08-01,74.82,85.72,91.3,77.76,62.89,78.35,Watch,0,1300835.88,2026-12-01,4,5203343.52,0.21650000000000003,1126523.8720800001
ENG-00185,2026-08-01,86.32,93.45,97.81,73.04,69.8,84.75,Healthy,0,1309404.62,2026-09-01,1,1309404.62,0.15249999999999997,199684.20454999997
ENG-00191,2026-08-01,84.0,88.81,98.8,72.37,74.47,84.27,Healthy,0,1361677.33,2027-02-01,6,8170063.98,0.1573,1285151.064054
ENG-00197,2026-08-01,75.24,96.66,97.86,74.02,71.87,83.19,Healthy,0,930343.28,2027-01-01,5,4651716.4,0.16810000000000003,781953.5268400002
ENG-01168,2026-08-01,86.14,85.53,100.0,79.48,66.42,83.85,Healthy,0,1314073.0,2026-12-01,4,5256292.0,0.1615000000000001,848891.1580000005
ENG-00548,2026-08-01,69.71,71.05,90.17,62.71,52.72,69.62,Watch,0,774993.44,2026-12-01,4,3099973.76,0.30379999999999996,941772.0282879998
ENG-00555,2026-08-01,83.39,85.86,100.0,83.04,73.05,85.09,Healthy,0,3569465.29,2027-07-01,11,39264118.19,0.1491,5854280.022129
ENG-00857,2026-08-01,81.23,80.78,100.0,80.25,48.15,78.13,Watch,0,1000729.84,2026-10-01,2,2001459.68,0.2187,437719.232016
ENG-00202,2026-08-01,82.17,79.55,90.71,77.64,68.12,79.86,Watch,0,2786720.23,2026-10-01,2,5573440.46,0.20140000000000002,1122490.908644
ENG-01105,2026-08-01,75.65,75.17,56.64,63.75,42.28,63.29,Watch,0,2231923.68,2026-10-01,2,4463847.36,0.3671,1638678.365856
ENG-00203,2026-08-01,83.0,84.8,99.29,78.88,71.69,83.74,Healthy,0,1308493.95,2026-10-01,2,2616987.9,0.16260000000000008,425522.2325400002
ENG-00204,2026-08-01,80.85,85.57,80.69,77.12,73.94,79.82,Watch,0,1190041.53,2026-09-01,1,1190041.53,0.2018000000000001,240150.3807540001
ENG-00205,2026-08-01,72.84,79.86,77.78,74.33,45.7,70.03,Watch,0,1943505.1,2027-02-01,6,11661030.600000001,0.29969999999999997,3494810.87082
ENG-00436,2026-08-01,64.48,68.36,78.74,72.01,44.21,65.18,Watch,0,3456499.32,2026-10-01,2,6912998.64,0.34819999999999995,2407106.1264479994
ENG-00858,2026-08-01,77.09,77.39,96.31,76.67,50.76,75.67,Watch,0,1056572.62,2026-09-01,1,1056572.62,0.24329999999999996,257064.11844599998
ENG-00886,2026-08-01,71.29,80.1,52.93,78.5,50.71,66.34,Watch,0,2867514.89,2027-02-01,6,17205089.34,0.3366,5791233.071844
ENG-00632,2026-08-01,72.17,65.42,58.54,71.85,50.95,63.8,Watch,0,3416870.62,2026-12-01,4,13667482.48,0.362,4947628.65776
ENG-00889,2026-08-01,87.09,90.64,98.31,81.87,67.08,85.26,Healthy,0,2712448.34,2027-04-01,8,21699586.72,0.14739999999999998,3198519.0825279993
ENG-00058,2026-08-01,80.18,74.16,72.23,65.34,45.32,68.19,Watch,0,1654485.71,2026-08-01,0,0.0,0.31810000000000005,0.0
ENG-01193,2026-08-01,74.54,84.95,98.68,69.96,57.81,77.42,Watch,0,2490465.66,2026-12-01,4,9961862.64,0.2258,2249388.584112
ENG-01023,2026-08-01,86.48,89.16,89.83,79.64,69.11,83.19,Healthy,0,2311051.63,2026-12-01,4,9244206.52,0.16810000000000003,1553951.1160120002
ENG-00992,2026-08-01,76.38,77.08,93.0,72.78,65.28,77.08,Watch,0,2674920.84,2026-09-01,1,2674920.84,0.22920000000000007,613091.8565280002
ENG-00063,2026-08-01,69.16,67.4,74.95,67.83,46.68,65.27,Watch,0,2853703.48,2026-11-01,3,8561110.44,0.34730000000000005,2973273.6558120004
ENG-00068,2026-08-01,80.12,85.52,72.95,65.49,57.91,73.13,Watch,0,767924.58,2027-03-01,7,5375472.06,0.26870000000000005,1444389.3425220002
ENG-01025,2026-08-01,77.46,87.46,98.57,74.57,61.51,80.06,Healthy,0,1692695.58,2027-01-01,5,8463477.9,0.19940000000000002,1687617.4932600004
ENG-00987,2026-08-01,77.83,85.85,94.66,78.26,67.18,80.73,Healthy,0,1706782.14,2027-02-01,6,10240692.84,0.19269999999999998,1973381.5102679997
ENG-00069,2026-08-01,75.88,82.22,61.46,83.65,52.99,70.85,Watch,0,1419436.47,2027-04-01,8,11355491.76,0.2915000000000001,3310125.848040001
ENG-00994,2026-08-01,84.21,82.09,72.87,75.39,73.24,78.0,Watch,0,1108450.5,2026-11-01,3,3325351.5,0.21999999999999997,731577.33
ENG-00480,2026-08-01,83.88,86.91,97.89,79.16,74.04,84.61,Healthy,0,922388.9,2027-04-01,8,7379111.2,0.15390000000000004,1135645.2136800003
ENG-00070,2026-08-01,74.2,84.63,97.43,68.19,59.71,77.13,Watch,0,3486302.92,2026-12-01,4,13945211.68,0.22870000000000001,3189269.911216
ENG-00498,2026-08-01,84.42,81.26,95.46,80.02,62.15,80.88,Healthy,0,870590.97,2027-06-01,10,8705909.7,0.19120000000000004,1664569.93464
ENG-00974,2026-08-01,82.95,88.07,92.38,75.01,64.47,80.97,Healthy,0,1974506.44,2027-05-01,9,17770557.96,0.19030000000000002,3381737.1797880004
ENG-00504,2026-08-01,80.74,83.44,75.18,71.42,80.11,78.64,Watch,0,2715362.46,2027-06-01,10,27153624.6,0.2136,5800014.21456
ENG-00074,2026-08-01,77.13,84.19,79.1,66.7,48.5,71.65,Watch,0,1346087.4,2027-01-01,5,6730437.0,0.2835,1908078.8894999998
ENG-00479,2026-08-01,74.33,68.4,96.34,80.05,58.78,75.29,Watch,0,1104218.4,2026-08-01,0,0.0,0.2471,0.0
ENG-00973,2026-08-01,85.12,82.07,77.54,75.67,68.9,78.33,Watch,0,2116635.06,2027-05-01,9,19049715.54,0.2167,4128073.357518
ENG-00076,2026-08-01,84.96,78.79,82.31,68.15,53.99,74.48,Watch,0,2352193.6,2027-02-01,6,14113161.600000001,0.2552,3601678.84032
ENG-01031,2026-08-01,82.07,88.3,92.17,81.42,76.44,84.11,Healthy,0,1381383.44,2027-06-01,10,13813834.399999999,0.15890000000000004,2195018.28616
ENG-00986,2026-08-01,71.44,64.82,82.69,69.57,50.34,67.87,Watch,0,2823937.72,2027-03-01,7,19767564.040000003,0.3212999999999999,6351318.326051999
ENG-00077,2026-08-01,80.86,86.79,91.9,76.03,66.69,80.69,Healthy,0,3566994.74,2026-12-01,4,14267978.96,0.19310000000000005,2755146.737176001
ENG-00995,2026-08-01,80.3,75.26,92.58,80.92,57.82,77.34,Watch,0,2005458.42,2027-06-01,10,20054584.2,0.2265999999999999,4544368.779719998
ENG-00482,2026-08-01,81.99,82.4,55.69,65.64,54.44,68.85,Watch,0,1207827.53,2027-05-01,9,10870447.77,0.3115000000000001,3386144.480355001
ENG-01017,2026-08-01,82.84,85.16,95.5,79.62,51.18,79.02,Watch,0,2103565.62,2026-08-01,0,0.0,0.2098,0.0
ENG-01014,2026-08-01,75.44,74.01,90.83,72.85,53.46,73.45,Watch,0,2290436.71,2026-08-01,0,0.0,0.26549999999999996,0.0
ENG-00004,2026-08-01,70.16,76.8,58.54,69.8,50.67,65.21,Watch,0,1727105.82,2026-11-01,3,5181317.46,0.3479000000000001,1802580.3443340005
ENG-00012,2026-08-01,80.0,85.17,94.57,73.02,59.32,78.77,Watch,0,1408984.67,2026-11-01,3,4226954.01,0.21230000000000004,897382.3363230001
ENG-00013,2026-08-01,69.94,65.26,87.96,74.61,48.53,69.03,Watch,0,2584395.09,2027-03-01,7,18090765.63,0.3097,5602710.115610999
ENG-00017,2026-08-01,63.64,70.68,93.86,65.96,52.78,69.27,Watch,0,831572.03,2027-07-01,11,9147292.33,0.3073,2810962.933009
ENG-01018,2026-08-01,72.36,72.84,85.42,78.35,56.06,72.71,Watch,0,2144622.04,2026-09-01,1,2144622.04,0.27290000000000003,585267.354716
ENG-00022,2026-08-01,73.8,79.6,75.39,64.91,58.42,70.87,Watch,0,2586655.06,2026-08-01,0,0.0,0.2913,0.0
ENG-00999,2026-08-01,72.89,62.96,78.54,74.16,39.4,65.53,Watch,0,3009785.92,2026-10-01,2,6019571.84,0.3447,2074946.413248
ENG-01114,2026-08-01,69.41,60.96,52.63,74.0,49.05,60.98,Watch,0,1386405.57,2026-11-01,3,4159216.71,0.3902,1622926.3602419998
ENG-01019,2026-08-01,79.59,86.55,91.66,77.35,63.29,79.8,Watch,0,2384406.11,2027-02-01,6,14306436.66,0.20200000000000007,2889900.205320001
ENG-00041,2026-08-01,68.98,85.72,90.51,75.94,59.97,75.88,Watch,0,1019057.97,2026-09-01,1,1019057.97,0.24120000000000008,245796.78236400007
ENG-00486,2026-08-01,77.29,81.8,95.64,82.87,52.83,77.81,Watch,0,1378513.48,2026-11-01,3,4135540.44,0.2219,917676.4236359999
ENG-01006,2026-08-01,82.42,92.44,96.87,75.09,52.96,80.32,Healthy,0,3197079.76,2026-09-01,1,3197079.76,0.19680000000000009,629185.2967680002
ENG-00045,2026-08-01,78.23,86.23,100.0,81.72,64.96,82.05,Healthy,0,3077391.81,2026-09-01,1,3077391.81,0.1795,552391.829895
ENG-01005,2026-08-01,60.87,59.43,32.65,64.9,39.69,51.31,Critical,0,1699198.04,2026-11-01,3,5097594.12,0.4869,2482018.5770280003
ENG-00028,2026-08-01,79.56,83.43,79.88,67.91,70.64,76.86,Watch,0,2160018.83,2027-02-01,6,12960112.98,0.23140000000000005,2998970.143572001
ENG-00963,2026-08-01,71.13,71.79,92.71,71.23,53.79,72.13,Watch,0,986546.45,2027-01-01,5,4932732.25,0.27870000000000006,1374752.4780750002
ENG-00511,2026-08-01,77.19,74.18,68.76,76.28,55.2,70.37,Watch,0,2262115.85,2026-12-01,4,9048463.4,0.2963,2681059.70542
ENG-00078,2026-08-01,70.77,69.62,54.47,65.29,46.21,61.55,Watch,0,2119312.42,2027-03-01,7,14835186.94,0.38450000000000006,5704129.3784300005
ENG-00912,2026-08-01,82.65,87.7,98.72,71.78,59.73,80.66,Healthy,0,2876151.48,2026-11-01,3,8628454.44,0.19340000000000002,1668743.088696
ENG-00117,2026-08-01,67.68,67.86,52.69,75.64,35.46,59.47,Critical,0,3420616.62,2027-05-01,9,30785549.580000002,0.4053,12477383.244774
ENG-01015,2026-08-01,81.74,84.31,85.44,70.48,62.64,77.48,Watch,0,1389942.79,2027-01-01,5,6949713.95,0.22519999999999996,1565075.5815399997
ENG-00125,2026-08-01,69.51,72.27,69.39,73.63,49.0,66.55,Watch,0,3496277.57,2027-05-01,9,31466498.13,0.3345,10525543.624485001
ENG-00910,2026-08-01,73.81,77.11,71.47,70.79,49.18,68.62,Watch,0,3373349.15,2027-03-01,7,23613444.05,0.31379999999999997,7409898.742889999
ENG-01039,2026-08-01,78.98,84.56,97.45,78.0,63.5,80.55,Healthy,0,1137041.42,2026-09-01,1,1137041.42,0.1945,221154.55619
ENG-00531,2026-08-01,72.62,63.16,80.51,77.14,46.84,67.83,Watch,0,2030814.6,2026-10-01,2,4061629.2,0.3217,1306626.11364
ENG-00129,2026-08-01,83.61,86.41,95.26,78.89,66.98,82.47,Healthy,0,2443799.87,2027-02-01,6,14662799.22,0.1753,2570388.7032660004
ENG-00133,2026-08-01,73.64,75.34,90.67,78.76,55.46,74.52,Watch,0,1347296.86,2026-12-01,4,5389187.44,0.2548,1373164.9597120003
ENG-00134,2026-08-01,75.34,76.39,93.46,73.84,49.08,73.7,Watch,0,3470167.75,2026-09-01,1,3470167.75,0.263,912654.11825
ENG-00116,2026-08-01,84.98,89.49,100.0,84.19,69.14,85.6,Healthy,0,2329044.34,2026-11-01,3,6987133.02,0.14400000000000002,1006147.15488
ENG-00462,2026-08-01,77.28,79.03,91.56,82.33,60.05,77.8,Watch,0,1275837.99,2026-09-01,1,1275837.99,0.22199999999999998,283236.03377999994
ENG-00902,2026-08-01,82.93,81.52,95.75,80.41,64.4,81.13,Healthy,0,2238670.5,2026-08-01,0,0.0,0.1887000000000001,0.0
ENG-00141,2026-08-01,78.66,70.03,69.82,80.88,40.79,67.93,Watch,0,2435273.36,2027-04-01,8,19482186.88,0.3207,6247937.332415999
ENG-00898,2026-08-01,81.69,88.82,80.95,78.04,69.73,80.03,Healthy,0,1869530.5,2026-11-01,3,5608591.5,0.1997,1120035.7225499998
ENG-00227,2026-08-01,84.9,89.22,92.2,83.42,53.94,80.81,Healthy,0,1002370.6,2026-09-01,1,1002370.6,0.19189999999999996,192354.91813999997
ENG-01181,2026-08-01,76.36,77.69,62.94,69.15,52.83,68.15,Watch,0,1014282.26,2027-04-01,8,8114258.08,0.3184999999999999,2584391.1984799993
ENG-01180,2026-08-01,80.78,92.15,100.0,77.64,79.17,86.1,Healthy,0,3119569.91,2027-01-01,5,15597849.55,0.139,2168101.0874500005
ENG-00890,2026-08-01,73.54,78.16,96.63,73.44,59.75,76.31,Watch,0,1366387.79,2027-04-01,8,10931102.32,0.2369,2589578.139608
ENG-00144,2026-08-01,83.44,87.28,97.62,79.48,67.22,83.2,Healthy,0,818237.66,2026-12-01,4,3272950.64,0.16799999999999993,549855.7075199998
ENG-01179,2026-08-01,64.44,66.04,74.45,70.61,44.69,63.74,Watch,0,957179.11,2027-04-01,8,7657432.88,0.36260000000000003,2776585.1622880003
ENG-00137,2026-08-01,73.23,68.06,75.59,77.25,46.11,67.85,Watch,0,825371.98,2027-01-01,5,4126859.9,0.3215,1326785.45785
ENG-00529,2026-08-01,77.71,82.04,92.49,81.32,68.06,80.14,Healthy,0,3298319.26,2026-09-01,1,3298319.26,0.1986,655046.205036
ENG-00914,2026-08-01,67.05,59.18,52.53,73.9,28.59,55.91,Critical,0,1250375.88,2027-04-01,8,10003007.04,0.44090000000000007,4410325.803936
ENG-00465,2026-08-01,76.04,75.31,90.43,79.5,65.28,77.14,Watch,0,2954444.04,2026-09-01,1,2954444.04,0.22860000000000003,675385.9075440001
ENG-00959,2026-08-01,77.41,75.17,66.23,65.85,47.21,66.95,Watch,0,3236762.75,2026-09-01,1,3236762.75,0.3305,1069750.0888750001
ENG-00471,2026-08-01,77.56,75.29,88.57,73.29,61.46,75.45,Watch,0,1866170.47,2027-01-01,5,9330852.35,0.24549999999999994,2290724.2519249995
ENG-00953,2026-08-01,77.55,83.16,82.36,85.27,61.58,77.6,Watch,0,1119772.08,2027-07-01,11,12317492.88,0.2240000000000001,2759118.405120001
ENG-00081,2026-08-01,77.41,88.75,97.9,91.24,67.76,83.92,Healthy,0,2146328.85,2027-01-01,5,10731644.25,0.16079999999999994,1725648.3953999993
ENG-00950,2026-08-01,78.5,90.61,87.63,75.02,75.23,81.57,Healthy,0,1735868.38,2027-01-01,5,8679341.899999999,0.18430000000000002,1599602.71217
ENG-00514,2026-08-01,88.24,88.01,83.37,73.79,61.97,79.8,Watch,0,2082319.86,2026-08-01,0,0.0,0.20200000000000007,0.0
ENG-00087,2026-08-01,66.9,69.15,60.51,66.61,43.78,61.41,Watch,0,1774730.86,2026-08-01,0,0.0,0.3859,0.0
ENG-00940,2026-08-01,71.09,71.59,92.84,62.63,49.38,69.93,Watch,0,1583445.14,2027-06-01,10,15834451.399999999,0.30069999999999997,4761419.535979999
ENG-00469,2026-08-01,76.42,78.61,74.34,76.72,68.79,74.96,Watch,0,2824296.75,2026-09-01,1,2824296.75,0.25040000000000007,707203.9062000002
ENG-00929,2026-08-01,75.44,75.17,53.52,75.68,55.18,66.99,Watch,0,2296191.45,2026-11-01,3,6888574.350000001,0.33010000000000006,2273918.392935001
ENG-00524,2026-08-01,72.96,83.51,82.55,83.18,49.79,73.89,Watch,0,1086166.37,2026-09-01,1,1086166.37,0.2611,283598.03920700005
ENG-00924,2026-08-01,76.4,83.46,86.26,76.81,55.16,75.6,Watch,0,1010907.98,2027-04-01,8,8087263.84,0.2440000000000001,1973292.3769600007
ENG-00922,2026-08-01,78.99,72.94,93.98,71.68,60.06,75.9,Watch,0,2292562.07,2027-02-01,6,13755372.419999998,0.241,3315044.7532199994
ENG-00921,2026-08-01,72.7,71.37,74.52,68.85,46.06,66.89,Watch,0,2616968.8,2026-09-01,1,2616968.8,0.33109999999999995,866478.3696799998
ENG-00526,2026-08-01,83.04,81.06,77.33,79.34,51.57,74.65,Watch,0,3538596.68,2026-10-01,2,7077193.36,0.25349999999999995,1794068.5167599998
ENG-00107,2026-08-01,86.12,86.11,90.02,85.42,66.9,82.95,Healthy,0,2207939.51,2027-02-01,6,13247637.059999999,0.17049999999999998,2258722.1187299998
ENG-00919,2026-08-01,71.59,68.9,86.14,71.63,32.78,66.21,Watch,0,1500065.37,2027-03-01,7,10500457.59,0.3379000000000001,3548104.619661001
ENG-00918,2026-08-01,63.4,53.07,60.36,66.52,24.73,53.46,Critical,1,3096644.85,2026-10-01,2,6193289.7,0.46540000000000004,2882357.02638
ENG-00113,2026-08-01,86.95,90.84,97.78,78.24,63.61,83.92,Healthy,0,3457451.01,2027-02-01,6,20744706.06,0.16079999999999994,3335748.7344479985
ENG-00537,2026-08-01,69.65,68.96,87.07,76.14,48.17,69.67,Watch,0,2419915.86,2026-10-01,2,4839831.72,0.3033,1467920.960676
ENG-00534,2026-08-01,71.74,64.0,69.16,78.11,45.61,65.41,Watch,0,2776899.48,2027-05-01,9,24992095.32,0.3459,8644765.771188
ENG-00496,2026-08-01,80.65,83.15,100.0,72.11,58.86,79.38,Watch,0,2263012.26,2027-02-01,6,13578073.559999999,0.20620000000000005,2799798.7680720002
ENG-00832,2026-08-01,73.52,86.77,95.21,72.76,63.57,78.4,Watch,0,3404111.92,2027-02-01,6,20424671.52,0.21599999999999997,4411729.048319999
ENG-00350,2026-08-01,80.38,90.49,86.52,81.26,60.64,79.81,Watch,0,1959865.0,2026-09-01,1,1959865.0,0.20189999999999997,395696.7434999999
ENG-00622,2026-08-01,86.0,78.25,100.0,69.77,65.26,80.67,Healthy,0,2921257.45,2027-07-01,11,32133831.950000003,0.19330000000000003,6211469.715935001
ENG-00349,2026-08-01,80.69,86.16,86.56,88.02,66.16,81.15,Healthy,0,1255367.53,2026-09-01,1,1255367.53,0.1884999999999999,236636.77940499986
ENG-00776,2026-08-01,82.49,88.13,93.99,73.69,53.94,78.89,Watch,0,3264764.51,2026-10-01,2,6529529.02,0.21109999999999995,1378383.5761219996
ENG-00775,2026-08-01,75.53,72.17,84.99,76.82,62.89,74.41,Watch,0,2743581.38,2027-08-01,12,32922976.56,0.2559,8424989.701704001
ENG-00718,2026-08-01,72.31,79.67,88.42,67.22,54.3,72.64,Watch,0,1014443.83,2027-05-01,9,9129994.469999999,0.27359999999999995,2497966.486991999
ENG-01150,2026-08-01,81.42,89.89,97.19,70.74,53.15,79.01,Watch,0,2625277.04,2026-10-01,2,5250554.08,0.20989999999999998,1102091.301392
ENG-00578,2026-08-01,83.73,79.63,96.61,82.06,64.49,81.39,Healthy,0,3549312.25,2026-10-01,2,7098624.5,0.18610000000000004,1321054.0194500003
ENG-00403,2026-08-01,77.95,75.7,85.08,61.94,60.17,72.97,Watch,0,2133000.35,2026-11-01,3,6399001.050000001,0.2703,1729649.9838150002
ENG-01142,2026-08-01,83.68,86.72,95.87,62.77,62.31,79.31,Watch,0,2165029.83,2027-05-01,9,19485268.47,0.20689999999999997,4031502.046442999
ENG-00347,2026-08-01,76.65,76.75,84.35,69.71,55.44,72.93,Watch,0,1394361.45,2027-03-01,7,9760530.15,0.27069999999999994,2642175.5116049997
ENG-00723,2026-08-01,80.33,81.61,84.74,72.18,67.9,77.76,Watch,0,2695167.7,2026-12-01,4,10780670.8,0.22239999999999993,2397621.1859199996
ENG-01072,2026-08-01,83.16,85.81,94.34,76.58,84.26,85.16,Healthy,0,1343203.17,2026-12-01,4,5372812.68,0.1484000000000001,797325.4017120004
ENG-00710,2026-08-01,79.71,88.56,63.24,70.99,69.18,74.77,Watch,0,967234.9,2026-12-01,4,3868939.6,0.2523000000000001,976133.4610800004
ENG-00352,2026-08-01,74.53,80.3,95.18,80.83,63.71,78.59,Watch,0,3496172.99,2027-01-01,5,17480864.950000003,0.21409999999999996,3742653.185795
ENG-00705,2026-08-01,72.81,74.49,65.6,67.31,64.7,69.26,Watch,0,2220258.14,2027-06-01,10,22202581.400000002,0.3073999999999999,6825073.522359998
ENG-00355,2026-08-01,88.49,86.53,100.0,77.39,66.93,84.42,Healthy,0,1377913.49,2026-12-01,4,5511653.96,0.15579999999999994,858715.6869679997
ENG-00733,2026-08-01,84.29,86.04,94.36,71.26,55.8,79.0,Watch,0,1082245.91,2027-03-01,7,7575721.369999999,0.20999999999999996,1590901.4876999995
ENG-00782,2026-08-01,80.48,82.37,71.74,82.41,61.09,75.52,Watch,0,2784859.17,2027-03-01,7,19494014.189999998,0.24480000000000002,4772134.673711999
ENG-00426,2026-08-01,80.5,80.63,93.39,71.18,61.98,78.0,Watch,0,2751859.79,2026-12-01,4,11007439.16,0.21999999999999997,2421636.6152
ENG-01139,2026-08-01,80.77,84.01,96.65,74.87,65.89,80.73,Healthy,0,1022435.02,2026-11-01,3,3067305.06,0.19269999999999998,591069.685062
ENG-01084,2026-08-01,78.16,81.56,85.65,82.46,81.11,81.57,Healthy,0,1945463.01,2027-01-01,5,9727315.05,0.18430000000000002,1792744.1637150003
ENG-00724,2026-08-01,85.12,86.77,65.78,74.51,73.75,77.72,Watch,0,1696039.25,2027-04-01,8,13568314.0,0.2228,3023020.3592
ENG-00271,2026-08-01,79.83,85.0,72.11,80.88,70.41,77.6,Watch,0,1092643.36,2027-05-01,9,9833790.24,0.2240000000000001,2202769.013760001
ENG-00779,2026-08-01,70.35,79.65,79.49,68.59,50.27,69.76,Watch,0,1103799.27,2026-10-01,2,2207598.54,0.3024,667577.798496
ENG-00276,2026-08-01,85.47,89.87,100.0,74.95,66.25,83.83,Healthy,0,1701419.24,2027-06-01,10,17014192.4,0.16170000000000007,2751194.911080001
ENG-00572,2026-08-01,61.36,64.44,75.1,72.64,45.14,63.17,Watch,0,1423268.39,2026-12-01,4,5693073.56,0.36829999999999996,2096758.9921479996
ENG-00777,2026-08-01,73.11,74.63,90.31,66.46,42.98,69.83,Watch,0,2648170.75,2026-10-01,2,5296341.5,0.30169999999999997,1597906.2305499997
ENG-00575,2026-08-01,84.02,98.43,83.98,73.21,77.62,83.99,Healthy,0,3295704.57,2027-04-01,8,26365636.56,0.16010000000000002,4221138.413256001
ENG-00623,2026-08-01,68.86,65.29,79.15,67.69,55.76,67.41,Watch,0,2797660.35,2026-11-01,3,8392981.05,0.3259000000000001,2735272.524195001
ENG-00702,2026-08-01,78.2,88.23,98.07,73.6,58.59,79.57,Watch,0,1010540.25,2027-02-01,6,6063241.5,0.20430000000000004,1238720.2384500003
ENG-01138,2026-08-01,77.17,84.82,81.89,78.68,60.75,76.59,Watch,0,1767124.2,2027-04-01,8,14136993.6,0.23409999999999997,3309470.2017599996
ENG-00766,2026-08-01,78.29,74.2,75.98,71.44,59.94,72.31,Watch,0,1845891.87,2026-10-01,2,3691783.74,0.2768999999999999,1022254.9176059997
ENG-01080,2026-08-01,65.46,70.62,63.18,69.41,44.0,62.33,Watch,0,1495310.45,2027-02-01,6,8971862.7,0.37670000000000003,3379700.67909
ENG-00593,2026-08-01,75.87,88.29,86.28,77.04,66.27,78.69,Watch,0,2578680.72,2027-06-01,10,25786807.200000003,0.21310000000000007,5495168.6143200025
ENG-00744,2026-08-01,79.52,88.67,98.48,74.63,69.97,82.5,Healthy,0,1756637.11,2026-11-01,3,5269911.33,0.17500000000000004,922234.4827500002
ENG-01126,2026-08-01,85.31,88.95,74.41,81.83,68.27,79.93,Watch,0,1552234.36,2027-06-01,10,15522343.600000001,0.20069999999999988,3115334.3605199982
ENG-00742,2026-08-01,71.07,68.29,81.15,77.93,48.28,69.0,Watch,0,911940.36,2027-05-01,9,8207463.24,0.31000000000000005,2544313.6044000005
ENG-00303,2026-08-01,81.05,86.06,93.57,74.04,62.46,79.79,Watch,0,2661131.2,2026-08-01,0,0.0,0.20209999999999995,0.0
ENG-00741,2026-08-01,78.09,71.47,76.54,59.43,55.01,69.04,Watch,0,3353716.7,2027-05-01,9,30183450.3,0.3096,9344796.21288
ENG-00834,2026-08-01,76.15,73.2,55.31,69.26,39.46,63.02,Watch,0,845695.84,2026-09-01,1,845695.84,0.3698,312738.321632
ENG-00310,2026-08-01,73.31,81.31,98.31,73.19,67.01,78.63,Watch,0,2829468.75,2027-01-01,5,14147343.75,0.2137,3023287.359375
ENG-00329,2026-08-01,85.56,84.95,94.92,73.09,81.44,84.62,Healthy,0,2372690.06,2026-08-01,0,0.0,0.15379999999999994,0.0
ENG-00601,2026-08-01,74.19,67.8,49.84,66.56,57.13,63.49,Watch,0,2862284.05,2026-09-01,1,2862284.05,0.3651,1045019.9066549998
ENG-00311,2026-08-01,78.85,70.76,100.0,72.61,70.33,78.82,Watch,0,1386433.42,2027-03-01,7,9705033.94,0.2118000000000001,2055526.1884920008
ENG-00312,2026-08-01,72.85,72.79,45.37,73.54,49.58,62.79,Watch,0,2663143.18,2027-05-01,9,23968288.62,0.3721,8918600.195502
ENG-00738,2026-08-01,71.51,65.64,57.73,68.62,39.43,60.73,Watch,0,2557561.83,2026-12-01,4,10230247.32,0.39270000000000005,4017418.1225640005
ENG-00413,2026-08-01,70.76,81.4,81.49,67.05,57.19,71.76,Watch,0,1275146.25,2027-03-01,7,8926023.75,0.2824,2520709.107
ENG-00746,2026-08-01,79.02,88.35,59.69,70.95,50.3,70.07,Watch,0,1685538.91,2027-07-01,11,18540928.009999998,0.2993000000000001,5549299.753393002
ENG-00748,2026-08-01,78.11,91.89,100.0,81.49,69.61,84.05,Healthy,0,1715317.53,2027-07-01,11,18868492.830000002,0.15949999999999998,3009524.606385
ENG-00297,2026-08-01,79.39,86.92,100.0,71.47,50.66,78.09,Watch,0,2558550.73,2026-10-01,2,5117101.46,0.21909999999999996,1121156.9298859998
