engagement_id,period_start,expected_hours,actual_hours,utilisation_rate
ENG-00409,2025-12-01,160.0,118.46,0.7403
ENG-00409,2026-01-01,160.0,108.97,0.6811
ENG-00409,2026-02-01,160.0,108.72,0.6795
ENG-00409,2026-03-01,160.0,106.41,0.665
ENG-00409,2026-04-01,160.0,116.29,0.7268
ENG-00410,2024-04-01,160.0,115.87,0.7242
ENG-00410,2024-05-01,160.0,113.6,0.71
ENG-00410,2024-06-01,160.0,121.99,0.7625
ENG-00410,2024-07-01,160.0,92.59,0.5787
ENG-00410,2024-08-01,160.0,103.22,0.6451
ENG-00410,2024-09-01,160.0,120.92,0.7557
ENG-00410,2024-10-01,160.0,120.84,0.7552
ENG-00411,2025-05-01,160.0,87.7,0.5481
ENG-00411,2025-06-01,160.0,108.84,0.6803
ENG-00411,2025-07-01,160.0,119.85,0.7491
ENG-00411,2025-08-01,160.0,89.89,0.5618
ENG-00411,2025-09-01,160.0,103.63,0.6477
ENG-00411,2025-10-01,160.0,111.74,0.6984
ENG-00411,2025-11-01,160.0,99.11,0.6194
ENG-00412,2024-09-01,160.0,77.05,0.4815
ENG-00412,2024-10-01,160.0,96.56,0.6035
ENG-00412,2024-11-01,160.0,116.84,0.7303
ENG-00412,2024-12-01,160.0,79.13,0.4946
ENG-00412,2025-01-01,160.0,88.22,0.5514
ENG-00412,2025-02-01,160.0,77.76,0.486
ENG-00412,2025-03-01,160.0,129.38,0.8086
ENG-00413,2026-07-01,160.0,102.52,0.6407
ENG-00413,2026-08-01,160.0,81.42,0.5089
ENG-00414,2025-08-01,160.0,115.85,0.7241
ENG-00414,2025-09-01,160.0,108.59,0.6787
ENG-00414,2025-10-01,160.0,107.44,0.6715
ENG-00414,2025-11-01,160.0,93.66,0.5854
ENG-00414,2025-12-01,160.0,97.2,0.6075
ENG-00414,2026-01-01,160.0,101.72,0.6357
ENG-00414,2026-02-01,160.0,102.31,0.6394
ENG-00415,2024-02-01,160.0,92.35,0.5772
ENG-00415,2024-03-01,160.0,111.84,0.699
ENG-00415,2024-04-01,160.0,93.5,0.5844
ENG-00415,2024-05-01,160.0,95.41,0.5963
ENG-00415,2024-06-01,160.0,131.36,0.821
ENG-00415,2024-07-01,160.0,116.61,0.7288
ENG-00415,2024-08-01,160.0,106.42,0.6651
ENG-00415,2024-09-01,160.0,97.4,0.6087
ENG-00415,2024-10-01,160.0,108.84,0.6802
ENG-00416,2024-10-01,160.0,111.3,0.6956
ENG-00416,2024-11-01,160.0,101.47,0.6342
ENG-00416,2024-12-01,160.0,75.67,0.4729
ENG-00416,2025-01-01,160.0,108.93,0.6808
ENG-00416,2025-02-01,160.0,108.27,0.6767
ENG-00416,2025-03-01,160.0,110.03,0.6877
ENG-00416,2025-04-01,160.0,118.74,0.7421
ENG-00417,2025-07-01,160.0,107.08,0.6693
ENG-00417,2025-08-01,160.0,85.43,0.5339
ENG-00417,2025-09-01,160.0,111.78,0.6986
ENG-00417,2025-10-01,160.0,116.03,0.7252
ENG-00417,2025-11-01,160.0,97.16,0.6072
ENG-00417,2025-12-01,160.0,122.06,0.7629
ENG-00417,2026-01-01,160.0,121.81,0.7613
ENG-00417,2026-02-01,160.0,127.02,0.7939
ENG-00418,2025-08-01,160.0,95.52,0.597
ENG-00418,2025-09-01,160.0,105.46,0.6591
ENG-00418,2025-10-01,160.0,87.4,0.5463
ENG-00418,2025-11-01,160.0,81.4,0.5087
ENG-00418,2025-12-01,160.0,115.28,0.7205
ENG-00418,2026-01-01,160.0,103.84,0.649
ENG-00418,2026-02-01,160.0,104.74,0.6546
ENG-00418,2026-03-01,160.0,78.33,0.4896
ENG-00418,2026-04-01,160.0,98.38,0.6149
ENG-00418,2026-05-01,160.0,105.99,0.6624
ENG-00418,2026-06-01,160.0,72.02,0.4501
ENG-00418,2026-07-01,160.0,77.48,0.4842
ENG-00419,2024-03-01,160.0,114.21,0.7138
ENG-00419,2024-04-01,160.0,112.2,0.7013
ENG-00419,2024-05-01,160.0,120.39,0.7524
ENG-00419,2024-06-01,160.0,129.48,0.8092
ENG-00419,2024-07-01,160.0,138.01,0.8626
ENG-00419,2024-08-01,160.0,121.79,0.7612
ENG-00419,2024-09-01,160.0,84.22,0.5264
ENG-00420,2026-01-01,160.0,97.04,0.6065
ENG-00420,2026-02-01,160.0,106.65,0.6665
ENG-00420,2026-03-01,160.0,83.41,0.5213
ENG-00420,2026-04-01,160.0,103.44,0.6465
ENG-00421,2024-11-01,160.0,115.16,0.7198
ENG-00421,2024-12-01,160.0,107.87,0.6742
ENG-00421,2025-01-01,160.0,121.7,0.7606
ENG-00421,2025-02-01,160.0,89.11,0.5569
ENG-00421,2025-03-01,160.0,97.14,0.6071
ENG-00421,2025-04-01,160.0,97.41,0.6088
ENG-00421,2025-05-01,160.0,101.03,0.6315
ENG-00422,2025-07-01,160.0,105.21,0.6575
ENG-00422,2025-08-01,160.0,101.61,0.6351
ENG-00422,2025-09-01,160.0,132.16,0.826
ENG-00422,2025-10-01,160.0,90.59,0.5662
ENG-00422,2025-11-01,160.0,115.34,0.7209
ENG-00422,2025-12-01,160.0,97.76,0.611
ENG-00422,2026-01-01,160.0,86.79,0.5424
ENG-00422,2026-02-01,160.0,97.24,0.6077
ENG-00422,2026-03-01,160.0,109.44,0.684
ENG-00422,2026-04-01,160.0,152.46,0.9529
ENG-00422,2026-05-01,160.0,100.48,0.628
ENG-00422,2026-06-01,160.0,96.12,0.6007
ENG-00422,2026-07-01,160.0,109.37,0.6836
ENG-00423,2025-08-01,160.0,93.63,0.5852
ENG-00423,2025-09-01,160.0,110.88,0.693
ENG-00423,2025-10-01,160.0,96.79,0.6049
ENG-00423,2025-11-01,160.0,120.44,0.7527
ENG-00423,2025-12-01,160.0,117.44,0.734
ENG-00423,2026-01-01,160.0,123.04,0.769
ENG-00423,2026-02-01,160.0,136.24,0.8515
ENG-00423,2026-03-01,160.0,106.04,0.6627
ENG-00423,2026-04-01,160.0,119.99,0.7499
ENG-00424,2024-03-01,160.0,104.23,0.6514
ENG-00424,2024-04-01,160.0,85.21,0.5325
ENG-00424,2024-05-01,160.0,107.34,0.6709
ENG-00424,2024-06-01,160.0,71.36,0.446
ENG-00425,2025-03-01,160.0,82.16,0.5135
ENG-00425,2025-04-01,160.0,119.73,0.7483
ENG-00425,2025-05-01,160.0,72.83,0.4552
ENG-00425,2025-06-01,160.0,103.9,0.6494
ENG-00425,2025-07-01,160.0,97.07,0.6067
ENG-00425,2025-08-01,160.0,117.34,0.7334
ENG-00425,2025-09-01,160.0,116.82,0.7301
ENG-00425,2025-10-01,160.0,95.83,0.5989
ENG-00425,2025-11-01,160.0,134.3,0.8394
ENG-00426,2025-12-01,160.0,102.74,0.6421
ENG-00426,2026-01-01,160.0,83.14,0.5196
ENG-00426,2026-02-01,160.0,105.0,0.6562
ENG-00426,2026-03-01,160.0,121.25,0.7578
ENG-00426,2026-04-01,160.0,134.4,0.84
ENG-00426,2026-05-01,160.0,128.51,0.8032
ENG-00426,2026-06-01,160.0,121.45,0.7591
ENG-00426,2026-07-01,160.0,133.54,0.8346
ENG-00426,2026-08-01,160.0,96.95,0.6059
ENG-00427,2025-04-01,160.0,108.0,0.675
ENG-00427,2025-05-01,160.0,94.28,0.5892
ENG-00427,2025-06-01,160.0,85.66,0.5354
ENG-00427,2025-07-01,160.0,122.89,0.7681
ENG-00427,2025-08-01,160.0,80.63,0.5039
ENG-00427,2025-09-01,160.0,139.1,0.8694
ENG-00427,2025-10-01,160.0,99.6,0.6225
ENG-00427,2025-11-01,160.0,118.13,0.7383
ENG-00427,2025-12-01,160.0,92.44,0.5777
ENG-00428,2026-02-01,160.0,75.11,0.4694
ENG-00428,2026-03-01,160.0,127.21,0.7951
ENG-00428,2026-04-01,160.0,97.22,0.6076
ENG-00428,2026-05-01,160.0,86.29,0.5393
ENG-00428,2026-06-01,160.0,79.95,0.4997
ENG-00428,2026-07-01,160.0,95.77,0.5986
ENG-00428,2026-08-01,160.0,109.88,0.6867
ENG-00428,2026-09-01,160.0,104.67,0.6542
ENG-00428,2026-10-01,160.0,97.64,0.6102
ENG-00428,2026-11-01,160.0,114.85,0.7178
ENG-00429,2025-12-01,160.0,99.22,0.6201
ENG-00429,2026-01-01,160.0,115.44,0.7215
ENG-00429,2026-02-01,160.0,118.24,0.739
ENG-00429,2026-03-01,160.0,119.74,0.7484
ENG-00429,2026-04-01,160.0,102.29,0.6393
ENG-00429,2026-05-01,160.0,102.71,0.642
ENG-00429,2026-06-01,160.0,117.34,0.7333
ENG-00429,2026-07-01,160.0,110.69,0.6918
ENG-00429,2026-08-01,160.0,103.03,0.6439
ENG-00430,2024-12-01,160.0,97.15,0.6072
ENG-00430,2025-01-01,160.0,132.09,0.8256
ENG-00430,2025-02-01,160.0,90.82,0.5677
ENG-00430,2025-03-01,160.0,85.98,0.5374
ENG-00431,2024-01-01,160.0,116.3,0.7269
ENG-00431,2024-02-01,160.0,108.31,0.677
ENG-00431,2024-03-01,160.0,109.03,0.6814
ENG-00431,2024-04-01,160.0,89.96,0.5623
ENG-00431,2024-05-01,160.0,103.46,0.6466
ENG-00431,2024-06-01,160.0,123.23,0.7702
ENG-00431,2024-07-01,160.0,92.41,0.5776
ENG-00431,2024-08-01,160.0,116.82,0.7301
ENG-00431,2024-09-01,160.0,97.82,0.6114
ENG-00431,2024-10-01,160.0,122.77,0.7673
ENG-00431,2024-11-01,160.0,110.96,0.6935
ENG-00431,2024-12-01,160.0,79.03,0.4939
ENG-00432,2026-06-01,160.0,82.31,0.5144
ENG-00432,2026-07-01,160.0,110.56,0.691
ENG-00432,2026-08-01,160.0,128.35,0.8022
ENG-00433,2025-12-01,160.0,112.25,0.7015
ENG-00433,2026-01-01,160.0,118.99,0.7437
ENG-00433,2026-02-01,160.0,90.36,0.5648
ENG-00433,2026-03-01,160.0,118.41,0.7401
ENG-00433,2026-04-01,160.0,114.42,0.7151
ENG-00433,2026-05-01,160.0,98.18,0.6136
ENG-00433,2026-06-01,160.0,94.96,0.5935
ENG-00433,2026-07-01,160.0,116.71,0.7295
ENG-00434,2026-08-01,160.0,99.48,0.6218
ENG-00435,2025-07-01,160.0,124.03,0.7752
ENG-00435,2025-08-01,160.0,80.66,0.5041
ENG-00435,2025-09-01,160.0,114.34,0.7146
ENG-00435,2025-10-01,160.0,118.95,0.7435
ENG-00435,2025-11-01,160.0,86.28,0.5392
ENG-00435,2025-12-01,160.0,124.84,0.7803
ENG-00435,2026-01-01,160.0,108.16,0.676
ENG-00435,2026-02-01,160.0,104.43,0.6527
ENG-00435,2026-03-01,160.0,106.9,0.6681
ENG-00435,2026-04-01,160.0,102.71,0.6419
ENG-00435,2026-05-01,160.0,95.97,0.5998
ENG-00435,2026-06-01,160.0,113.1,0.7069
ENG-00435,2026-07-01,160.0,94.63,0.5914
ENG-00436,2026-02-01,160.0,100.24,0.6265
ENG-00436,2026-03-01,160.0,116.95,0.7309
ENG-00436,2026-04-01,160.0,120.33,0.7521
ENG-00436,2026-05-01,160.0,76.8,0.48
ENG-00436,2026-06-01,160.0,94.33,0.5896
ENG-00436,2026-07-01,160.0,96.82,0.6051
ENG-00436,2026-08-01,160.0,95.95,0.5997
ENG-00437,2024-08-01,160.0,107.62,0.6726
ENG-00437,2024-09-01,160.0,106.64,0.6665
ENG-00437,2024-10-01,160.0,129.57,0.8098
ENG-00437,2024-11-01,160.0,113.27,0.7079
ENG-00437,2024-12-01,160.0,105.17,0.6573
ENG-00437,2025-01-01,160.0,105.28,0.658
ENG-00437,2025-02-01,160.0,98.24,0.614
ENG-00438,2026-02-01,160.0,91.12,0.5695
ENG-00438,2026-03-01,160.0,110.58,0.6911
ENG-00438,2026-04-01,160.0,97.61,0.61
ENG-00438,2026-05-01,160.0,101.83,0.6365
ENG-00438,2026-06-01,160.0,133.13,0.832
ENG-00438,2026-07-01,160.0,86.02,0.5376
ENG-00438,2026-08-01,160.0,81.7,0.5107
ENG-00439,2025-04-01,160.0,101.32,0.6333
ENG-00439,2025-05-01,160.0,125.22,0.7826
ENG-00439,2025-06-01,160.0,109.1,0.6819
ENG-00439,2025-07-01,160.0,125.76,0.786
ENG-00439,2025-08-01,160.0,100.97,0.6311
ENG-00439,2025-09-01,160.0,114.24,0.714
ENG-00439,2025-10-01,160.0,145.13,0.9071
ENG-00439,2025-11-01,160.0,124.21,0.7763
ENG-00439,2025-12-01,160.0,125.61,0.7851
ENG-00439,2026-01-01,160.0,118.62,0.7414
ENG-00439,2026-02-01,160.0,144.28,0.9017
ENG-00439,2026-03-01,160.0,105.98,0.6624
ENG-00440,2025-01-01,160.0,137.84,0.8615
ENG-00440,2025-02-01,160.0,125.82,0.7864
ENG-00440,2025-03-01,160.0,110.4,0.69
ENG-00440,2025-04-01,160.0,118.94,0.7434
ENG-00440,2025-05-01,160.0,127.63,0.7977
ENG-00440,2025-06-01,160.0,118.37,0.7398
ENG-00440,2025-07-01,160.0,127.81,0.7988
ENG-00441,2025-07-01,160.0,115.19,0.72
ENG-00441,2025-08-01,160.0,95.53,0.597
ENG-00441,2025-09-01,160.0,128.22,0.8014
ENG-00441,2025-10-01,160.0,106.17,0.6635
ENG-00441,2025-11-01,160.0,118.42,0.7402
ENG-00441,2025-12-01,160.0,94.83,0.5927
ENG-00441,2026-01-01,160.0,104.06,0.6504
ENG-00441,2026-02-01,160.0,103.11,0.6444
ENG-00441,2026-03-01,160.0,82.39,0.5149
ENG-00441,2026-04-01,160.0,110.76,0.6923
ENG-00441,2026-05-01,160.0,80.01,0.5
ENG-00441,2026-06-01,160.0,101.02,0.6314
ENG-00442,2024-02-01,160.0,101.21,0.6326
ENG-00442,2024-03-01,160.0,135.08,0.8443
ENG-00442,2024-04-01,160.0,133.44,0.834
ENG-00442,2024-05-01,160.0,110.29,0.6893
ENG-00442,2024-06-01,160.0,104.64,0.654
ENG-00442,2024-07-01,160.0,127.22,0.7951
ENG-00442,2024-08-01,160.0,124.04,0.7753
ENG-00442,2024-09-01,160.0,96.25,0.6016
ENG-00442,2024-10-01,160.0,125.5,0.7844
ENG-00443,2025-09-01,160.0,116.44,0.7278
ENG-00443,2025-10-01,160.0,117.51,0.7344
ENG-00443,2025-11-01,160.0,96.96,0.606
ENG-00443,2025-12-01,160.0,104.46,0.6529
ENG-00443,2026-01-01,160.0,109.82,0.6864
ENG-00443,2026-02-01,160.0,105.26,0.6578
ENG-00443,2026-03-01,160.0,81.43,0.509
ENG-00444,2024-12-01,160.0,91.52,0.572
ENG-00444,2025-01-01,160.0,89.76,0.561
ENG-00444,2025-02-01,160.0,126.44,0.7903
ENG-00444,2025-03-01,160.0,122.98,0.7686
ENG-00444,2025-04-01,160.0,129.98,0.8124
ENG-00444,2025-05-01,160.0,79.5,0.4969
ENG-00444,2025-06-01,160.0,82.45,0.5153
ENG-00444,2025-07-01,160.0,127.99,0.7999
ENG-00444,2025-08-01,160.0,140.59,0.8787
ENG-00444,2025-09-01,160.0,103.56,0.6472
ENG-00444,2025-10-01,160.0,120.9,0.7556
ENG-00444,2025-11-01,160.0,91.92,0.5745
ENG-00445,2026-06-01,160.0,98.24,0.614
ENG-00445,2026-07-01,160.0,93.4,0.5837
ENG-00445,2026-08-01,160.0,104.55,0.6534
ENG-00446,2025-10-01,160.0,108.25,0.6766
ENG-00446,2025-11-01,160.0,97.87,0.6117
ENG-00446,2025-12-01,160.0,86.71,0.5419
ENG-00446,2026-01-01,160.0,93.37,0.5835
ENG-00447,2025-11-01,160.0,116.34,0.7271
ENG-00447,2025-12-01,160.0,128.95,0.8059
ENG-00447,2026-01-01,160.0,121.43,0.759
ENG-00447,2026-02-01,160.0,117.53,0.7346
ENG-00447,2026-03-01,160.0,99.15,0.6197
ENG-00447,2026-04-01,160.0,128.12,0.8007
ENG-00447,2026-05-01,160.0,113.4,0.7087
ENG-00448,2025-10-01,160.0,110.76,0.6922
ENG-00448,2025-11-01,160.0,104.51,0.6532
ENG-00448,2025-12-01,160.0,102.72,0.642
ENG-00448,2026-01-01,160.0,93.96,0.5872
ENG-00448,2026-02-01,160.0,90.05,0.5628
ENG-00448,2026-03-01,160.0,97.32,0.6082
ENG-00448,2026-04-01,160.0,113.51,0.7094
ENG-00449,2026-06-01,160.0,120.33,0.7521
ENG-00449,2026-07-01,160.0,144.75,0.9047
ENG-00449,2026-08-01,160.0,101.11,0.632
ENG-00450,2025-05-01,160.0,64.55,0.4034
ENG-00450,2025-06-01,160.0,80.09,0.5006
ENG-00450,2025-07-01,160.0,89.76,0.561
ENG-00450,2025-08-01,160.0,127.74,0.7984
ENG-00450,2025-09-01,160.0,95.6,0.5975
ENG-00450,2025-10-01,160.0,113.1,0.7069
ENG-00450,2025-11-01,160.0,73.54,0.4596
ENG-00450,2025-12-01,160.0,87.75,0.5485
ENG-00450,2026-01-01,160.0,97.43,0.609
ENG-00451,2025-06-01,160.0,110.94,0.6933
ENG-00451,2025-07-01,160.0,60.23,0.3765
ENG-00451,2025-08-01,160.0,97.66,0.6104
ENG-00451,2025-09-01,160.0,81.56,0.5097
ENG-00451,2025-10-01,160.0,70.63,0.4415
ENG-00452,2025-09-01,160.0,92.78,0.5799
ENG-00452,2025-10-01,160.0,121.44,0.759
ENG-00452,2025-11-01,160.0,109.88,0.6868
ENG-00452,2025-12-01,160.0,104.34,0.6521
ENG-00452,2026-01-01,160.0,142.01,0.8876
ENG-00452,2026-02-01,160.0,105.26,0.6579
ENG-00452,2026-03-01,160.0,119.52,0.747
ENG-00452,2026-04-01,160.0,99.81,0.6238
ENG-00452,2026-05-01,160.0,98.66,0.6166
ENG-00452,2026-06-01,160.0,111.05,0.6941
ENG-00453,2024-03-01,160.0,100.43,0.6277
ENG-00453,2024-04-01,160.0,158.81,0.9925
ENG-00453,2024-05-01,160.0,93.29,0.5831
ENG-00453,2024-06-01,160.0,127.2,0.795
ENG-00453,2024-07-01,160.0,94.19,0.5887
ENG-00453,2024-08-01,160.0,108.67,0.6792
ENG-00453,2024-09-01,160.0,106.1,0.6631
ENG-00453,2024-10-01,160.0,94.21,0.5888
ENG-00453,2024-11-01,160.0,139.26,0.8703
ENG-00453,2024-12-01,160.0,96.77,0.6048
ENG-00453,2025-01-01,160.0,123.56,0.7723
ENG-00454,2025-04-01,160.0,87.8,0.5488
ENG-00454,2025-05-01,160.0,119.81,0.7488
ENG-00454,2025-06-01,160.0,103.38,0.6461
ENG-00454,2025-07-01,160.0,116.3,0.7269
ENG-00454,2025-08-01,160.0,112.76,0.7047
ENG-00454,2025-09-01,160.0,83.21,0.52
ENG-00454,2025-10-01,160.0,136.13,0.8508
ENG-00454,2025-11-01,160.0,133.57,0.8348
ENG-00454,2025-12-01,160.0,104.68,0.6543
ENG-00454,2026-01-01,160.0,106.58,0.6661
ENG-00454,2026-02-01,160.0,126.63,0.7914
ENG-00454,2026-03-01,160.0,105.28,0.658
ENG-00454,2026-04-01,160.0,97.63,0.6102
ENG-00455,2025-11-01,160.0,117.35,0.7334
ENG-00455,2025-12-01,160.0,112.76,0.7048
ENG-00455,2026-01-01,160.0,115.26,0.7203
ENG-00455,2026-02-01,160.0,131.5,0.8219
ENG-00455,2026-03-01,160.0,103.48,0.6467
ENG-00455,2026-04-01,160.0,134.78,0.8424
ENG-00455,2026-05-01,160.0,102.7,0.6419
ENG-00455,2026-06-01,160.0,100.85,0.6303
ENG-00456,2025-01-01,160.0,105.29,0.6581
ENG-00456,2025-02-01,160.0,141.1,0.8819
ENG-00456,2025-03-01,160.0,116.06,0.7254
ENG-00456,2025-04-01,160.0,71.56,0.4473
ENG-00456,2025-05-01,160.0,126.65,0.7915
ENG-00456,2025-06-01,160.0,111.55,0.6972
ENG-00456,2025-07-01,160.0,92.4,0.5775
ENG-00456,2025-08-01,160.0,108.6,0.6787
ENG-00457,2024-11-01,160.0,110.03,0.6877
ENG-00457,2024-12-01,160.0,121.42,0.7588
ENG-00457,2025-01-01,160.0,91.95,0.5747
ENG-00457,2025-02-01,160.0,111.46,0.6966
ENG-00457,2025-03-01,160.0,100.25,0.6265
ENG-00457,2025-04-01,160.0,103.74,0.6483
ENG-00457,2025-05-01,160.0,122.37,0.7648
ENG-00458,2026-01-01,160.0,92.54,0.5784
ENG-00458,2026-02-01,160.0,109.69,0.6855
ENG-00458,2026-03-01,160.0,113.87,0.7117
ENG-00458,2026-04-01,160.0,124.41,0.7776
ENG-00458,2026-05-01,160.0,114.72,0.717
ENG-00458,2026-06-01,160.0,113.03,0.7064
ENG-00458,2026-07-01,160.0,96.83,0.6052
ENG-00459,2024-06-01,160.0,98.67,0.6167
ENG-00459,2024-07-01,160.0,132.85,0.8303
ENG-00459,2024-08-01,160.0,125.23,0.7827
ENG-00459,2024-09-01,160.0,91.8,0.5737
ENG-00459,2024-10-01,160.0,104.71,0.6544
ENG-00459,2024-11-01,160.0,94.94,0.5934
ENG-00459,2024-12-01,160.0,113.18,0.7073
ENG-00460,2025-06-01,160.0,87.84,0.549
ENG-00460,2025-07-01,160.0,96.57,0.6035
ENG-00460,2025-08-01,160.0,105.62,0.6601
ENG-00460,2025-09-01,160.0,89.68,0.5605
ENG-00460,2025-10-01,160.0,107.24,0.6703
ENG-00460,2025-11-01,160.0,84.39,0.5275
ENG-00460,2025-12-01,160.0,128.65,0.804
ENG-00461,2024-07-01,160.0,78.46,0.4904
ENG-00461,2024-08-01,160.0,112.61,0.7038
ENG-00461,2024-09-01,160.0,112.13,0.7008
ENG-00461,2024-10-01,160.0,109.0,0.6813
ENG-00461,2024-11-01,160.0,102.64,0.6415
ENG-00461,2024-12-01,160.0,114.87,0.718
ENG-00461,2025-01-01,160.0,86.09,0.5381
ENG-00461,2025-02-01,160.0,76.25,0.4765
ENG-00461,2025-03-01,160.0,104.85,0.6553
ENG-00461,2025-04-01,160.0,121.53,0.7595
ENG-00461,2025-05-01,160.0,127.16,0.7948
ENG-00461,2025-06-01,160.0,97.98,0.6124
ENG-00461,2025-07-01,160.0,103.43,0.6464
ENG-00462,2025-12-01,160.0,76.55,0.4784
ENG-00462,2026-01-01,160.0,92.19,0.5762
ENG-00462,2026-02-01,160.0,108.28,0.6767
ENG-00462,2026-03-01,160.0,89.24,0.5577
ENG-00462,2026-04-01,160.0,114.33,0.7146
ENG-00462,2026-05-01,160.0,86.46,0.5404
ENG-00462,2026-06-01,160.0,115.1,0.7193
ENG-00462,2026-07-01,160.0,102.83,0.6427
ENG-00462,2026-08-01,160.0,116.97,0.7311
ENG-00463,2025-07-01,160.0,137.18,0.8574
ENG-00463,2025-08-01,160.0,102.75,0.6422
ENG-00463,2025-09-01,160.0,116.11,0.7257
ENG-00463,2025-10-01,160.0,99.24,0.6202
ENG-00463,2025-11-01,160.0,107.91,0.6744
ENG-00463,2025-12-01,160.0,103.82,0.6489
ENG-00463,2026-01-01,160.0,116.42,0.7276
ENG-00463,2026-02-01,160.0,142.29,0.8893
ENG-00463,2026-03-01,160.0,140.49,0.8781
ENG-00463,2026-04-01,160.0,112.84,0.7053
ENG-00464,2025-09-01,160.0,109.58,0.6849
ENG-00464,2025-10-01,160.0,109.8,0.6863
ENG-00464,2025-11-01,160.0,114.92,0.7182
ENG-00464,2025-12-01,160.0,102.25,0.6391
ENG-00464,2026-01-01,160.0,94.51,0.5907
ENG-00464,2026-02-01,160.0,62.18,0.3886
ENG-00464,2026-03-01,160.0,88.16,0.551
ENG-00464,2026-04-01,160.0,127.72,0.7983
ENG-00464,2026-05-01,160.0,113.01,0.7063
ENG-00465,2025-10-01,160.0,99.79,0.6237
ENG-00465,2025-11-01,160.0,136.45,0.8528
ENG-00465,2025-12-01,160.0,104.53,0.6533
ENG-00465,2026-01-01,160.0,117.55,0.7347
ENG-00465,2026-02-01,160.0,75.54,0.4721
ENG-00465,2026-03-01,160.0,107.05,0.6691
ENG-00465,2026-04-01,160.0,92.57,0.5785
ENG-00465,2026-05-01,160.0,95.44,0.5965
ENG-00465,2026-06-01,160.0,73.05,0.4566
ENG-00465,2026-07-01,160.0,108.79,0.6799
ENG-00465,2026-08-01,160.0,107.49,0.6718
ENG-00466,2024-01-01,160.0,100.44,0.6277
ENG-00466,2024-02-01,160.0,129.29,0.8081
ENG-00466,2024-03-01,160.0,95.59,0.5974
ENG-00466,2024-04-01,160.0,94.0,0.5875
ENG-00466,2024-05-01,160.0,85.87,0.5367
ENG-00466,2024-06-01,160.0,85.27,0.533
ENG-00467,2024-05-01,160.0,100.59,0.6287
ENG-00467,2024-06-01,160.0,112.35,0.7022
ENG-00467,2024-07-01,160.0,112.25,0.7016
ENG-00467,2024-08-01,160.0,121.27,0.758
ENG-00467,2024-09-01,160.0,88.93,0.5558
ENG-00467,2024-10-01,160.0,115.31,0.7207
ENG-00467,2024-11-01,160.0,105.01,0.6563
ENG-00467,2024-12-01,160.0,82.95,0.5185
ENG-00467,2025-01-01,160.0,93.22,0.5826
ENG-00467,2025-02-01,160.0,150.05,0.9378
ENG-00467,2025-03-01,160.0,120.16,0.751
ENG-00467,2025-04-01,160.0,115.2,0.72
ENG-00467,2025-05-01,160.0,97.55,0.6097
ENG-00468,2025-05-01,160.0,123.9,0.7744
ENG-00468,2025-06-01,160.0,99.98,0.6249
ENG-00468,2025-07-01,160.0,91.96,0.5747
ENG-00468,2025-08-01,160.0,86.88,0.543
ENG-00468,2025-09-01,160.0,93.89,0.5868
ENG-00468,2025-10-01,160.0,97.86,0.6116
ENG-00468,2025-11-01,160.0,103.46,0.6466
ENG-00468,2025-12-01,160.0,95.11,0.5945
ENG-00468,2026-01-01,160.0,110.72,0.692
ENG-00468,2026-02-01,160.0,103.2,0.645
ENG-00468,2026-03-01,160.0,115.3,0.7206
ENG-00468,2026-04-01,160.0,81.98,0.5124
ENG-00468,2026-05-01,160.0,107.98,0.6749
ENG-00469,2025-09-01,160.0,106.47,0.6655
ENG-00469,2025-10-01,160.0,104.02,0.6501
ENG-00469,2025-11-01,160.0,107.62,0.6726
ENG-00469,2025-12-01,160.0,113.66,0.7104
ENG-00469,2026-01-01,160.0,95.43,0.5964
ENG-00469,2026-02-01,160.0,96.5,0.6031
ENG-00469,2026-03-01,160.0,118.32,0.7395
ENG-00469,2026-04-01,160.0,90.33,0.5645
ENG-00469,2026-05-01,160.0,99.35,0.6209
ENG-00469,2026-06-01,160.0,128.87,0.8054
ENG-00469,2026-07-01,160.0,104.44,0.6528
ENG-00469,2026-08-01,160.0,107.87,0.6742
ENG-00470,2024-01-01,160.0,96.3,0.6019
ENG-00470,2024-02-01,160.0,102.06,0.6379
ENG-00470,2024-03-01,160.0,94.23,0.5889
ENG-00470,2024-04-01,160.0,90.99,0.5687
ENG-00470,2024-05-01,160.0,116.04,0.7253
ENG-00470,2024-06-01,160.0,126.46,0.7904
ENG-00470,2024-07-01,160.0,124.2,0.7762
ENG-00470,2024-08-01,160.0,93.68,0.5855
ENG-00470,2024-09-01,160.0,113.65,0.7103
ENG-00471,2026-04-01,160.0,105.9,0.6619
ENG-00471,2026-05-01,160.0,110.38,0.6899
ENG-00471,2026-06-01,160.0,117.29,0.7331
ENG-00471,2026-07-01,160.0,119.17,0.7448
ENG-00471,2026-08-01,160.0,115.58,0.7224
ENG-00472,2024-04-01,160.0,116.73,0.7296
ENG-00472,2024-05-01,160.0,123.97,0.7748
ENG-00472,2024-06-01,160.0,80.88,0.5055
ENG-00472,2024-07-01,160.0,100.77,0.6298
ENG-00472,2024-08-01,160.0,101.58,0.6349
ENG-00472,2024-09-01,160.0,131.47,0.8217
ENG-00472,2024-10-01,160.0,128.54,0.8034
ENG-00472,2024-11-01,160.0,77.88,0.4867
ENG-00472,2024-12-01,160.0,130.42,0.8151
ENG-00472,2025-01-01,160.0,82.72,0.517
ENG-00472,2025-02-01,160.0,86.56,0.541
