engagement_id,as_of_date,client_id,talent_id,role,risk_target,behs,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs_delta,performance_health_delta,client_feedback_health_delta,milestone_health_delta,utilisation_health_delta,sentiment_health_delta,technical_score,delivery_score,communication_score,overall_score,feedback_rating,feedback_count,delay_days,delayed_milestones,milestone_count,utilisation,utilisation_delta,engagement_age_months,remaining_months,monthly_contract_value,contract_exposure
ENG-00047,2026-03-01,C-0012,T-0462,Analytics Engineer,1,52.44,65.08,52.28,50.78,70.89,24.63,-2.210000000000001,3.8500000000000014,-8.810000000000002,1.6200000000000045,0.030000000000001137,-8.66,62.37,66.12,64.17,57.02,2.61,1,7.0,1,1,0.6201,0.07989999999999997,10,2,1626645.05,3253290.1
ENG-00048,2024-12-01,C-0003,T-0291,Analytics Engineer,0,81.2,74.42,82.87,100.0,75.03,73.81,0.0,0.0,0.0,0.0,0.0,0.0,72.78,75.62,77.41,83.77,4.14,1,0.0,0,1,0.7551,0.0,0,10,1771166.68,17711666.8
ENG-00048,2025-01-01,C-0003,T-0291,Analytics Engineer,0,77.33,76.07,81.12,90.93,64.24,71.3,-3.8700000000000045,1.6499999999999915,-1.75,-9.069999999999993,-10.790000000000006,-2.510000000000005,75.51,65.05,65.32,81.55,4.06,1,2.0,0,1,0.4484,-0.3067,1,9,1771166.68,15940500.12
ENG-00048,2025-02-01,C-0003,T-0291,Analytics Engineer,0,75.61,80.28,84.17,80.61,69.72,60.6,-1.7199999999999989,4.210000000000008,3.049999999999997,-10.320000000000007,5.480000000000004,-10.699999999999996,81.21,73.94,86.91,81.73,4.21,1,3.0,0,1,0.5775,0.1291,2,8,1771166.68,14169333.44
ENG-00048,2025-03-01,C-0003,T-0291,Analytics Engineer,0,75.72,77.58,82.28,76.87,71.79,68.66,0.10999999999999943,-2.700000000000003,-1.8900000000000006,-3.739999999999995,2.0700000000000074,8.059999999999995,86.15,75.43,87.48,79.05,4.11,1,4.0,1,1,0.7413,0.16379999999999995,3,7,1771166.68,12398166.76
ENG-00048,2025-04-01,C-0003,T-0291,Analytics Engineer,0,78.82,78.43,84.58,96.66,72.14,60.7,3.0999999999999943,0.8500000000000085,2.299999999999997,19.789999999999992,0.3499999999999943,-7.959999999999994,77.29,81.1,79.98,85.14,4.23,1,0.0,0,1,0.4906,-0.2507,4,6,1771166.68,10627000.08
ENG-00048,2025-05-01,C-0003,T-0291,Analytics Engineer,0,76.11,78.0,78.41,88.79,76.56,58.42,-2.7099999999999937,-0.4300000000000068,-6.170000000000002,-7.86999999999999,4.420000000000002,-2.280000000000001,78.98,74.05,73.99,80.84,3.92,1,2.0,0,1,0.7587,0.26810000000000006,5,5,1771166.68,8855833.4
ENG-00048,2025-06-01,C-0003,T-0291,Analytics Engineer,0,82.75,83.02,88.31,100.0,72.82,67.08,6.640000000000001,5.019999999999996,9.900000000000006,11.209999999999994,-3.740000000000009,8.659999999999997,82.12,70.91,84.92,89.11,4.42,1,0.0,0,1,0.6679,-0.09079999999999999,6,4,1771166.68,7084666.72
ENG-00048,2025-07-01,C-0003,T-0291,Analytics Engineer,0,79.78,79.1,91.56,95.6,70.77,59.8,-2.969999999999999,-3.9200000000000017,3.25,-4.400000000000006,-2.049999999999997,-7.280000000000001,83.22,86.49,77.55,87.58,4.58,1,0.0,0,1,0.578,-0.08990000000000009,7,3,1771166.68,5313500.04
ENG-00048,2025-08-01,C-0003,T-0291,Analytics Engineer,0,73.85,76.72,89.77,76.98,68.32,55.36,-5.930000000000007,-2.3799999999999955,-1.7900000000000063,-18.61999999999999,-2.450000000000003,-4.439999999999998,78.92,63.19,76.19,81.35,4.49,1,4.0,1,1,0.7607,0.18270000000000008,8,2,1771166.68,3542333.36
ENG-00048,2025-09-01,C-0003,T-0291,Analytics Engineer,0,77.42,79.74,90.53,79.05,73.84,62.45,3.5700000000000074,3.019999999999996,0.7600000000000051,2.069999999999993,5.52000000000001,7.090000000000003,75.93,72.49,89.76,83.34,4.53,1,3.0,0,1,0.5836,-0.17710000000000004,9,1,1771166.68,1771166.68
ENG-00048,2025-10-01,C-0003,T-0291,Analytics Engineer,0,80.52,83.9,82.84,93.99,72.32,66.65,3.0999999999999943,4.160000000000011,-7.689999999999998,14.939999999999998,-1.5200000000000102,4.200000000000003,85.66,70.76,86.1,86.05,4.14,1,1.0,0,1,0.7301,0.14649999999999996,10,0,1771166.68,0.0
ENG-00049,2024-03-01,C-0038,T-0403,AI Engineer,0,83.46,76.86,89.07,96.84,78.97,76.1,0.0,0.0,0.0,0.0,0.0,0.0,79.08,69.64,83.31,86.13,4.45,1,0.0,0,1,0.7104,0.0,0,11,1110224.13,12212465.43
ENG-00049,2024-04-01,C-0038,T-0403,AI Engineer,0,82.63,86.99,86.39,100.0,76.11,60.95,-0.8299999999999983,10.129999999999995,-2.6799999999999926,3.1599999999999966,-2.8599999999999994,-15.149999999999991,97.2,81.6,88.86,90.03,4.32,1,0.0,0,1,0.7201,0.009699999999999931,1,10,1110224.13,11102241.299999999
ENG-00049,2024-05-01,C-0038,T-0403,AI Engineer,0,84.87,83.92,87.8,97.87,71.0,80.51,2.240000000000009,-3.069999999999993,1.4099999999999966,-2.1299999999999955,-5.109999999999999,19.560000000000002,86.31,82.25,88.25,88.77,4.39,1,0.0,0,1,0.6036,-0.11649999999999994,2,9,1110224.13,9992017.169999998
ENG-00049,2024-06-01,C-0038,T-0403,AI Engineer,0,80.54,78.11,87.92,100.0,70.6,64.16,-4.329999999999998,-5.810000000000002,0.12000000000000455,2.1299999999999955,-0.4000000000000057,-16.35000000000001,74.52,85.33,76.6,87.02,4.4,1,0.0,0,1,0.689,0.08539999999999992,3,8,1110224.13,8881793.04
ENG-00049,2024-07-01,C-0038,T-0403,AI Engineer,0,82.19,86.19,87.99,94.49,80.88,60.07,1.6499999999999915,8.079999999999998,0.06999999999999318,-5.510000000000005,10.280000000000001,-4.089999999999996,86.64,88.07,90.56,88.89,4.4,1,0.0,0,1,0.6513,-0.037699999999999956,4,7,1110224.13,7771568.909999999
ENG-00049,2024-08-01,C-0038,T-0403,AI Engineer,0,80.61,79.97,91.45,90.34,79.83,61.43,-1.5799999999999983,-6.219999999999999,3.460000000000008,-4.1499999999999915,-1.0499999999999972,1.3599999999999994,81.83,86.93,82.33,86.58,4.57,1,0.0,0,1,0.8106,0.1593,5,6,1110224.13,6661344.779999999
ENG-00049,2024-09-01,C-0038,T-0403,AI Engineer,0,84.89,83.59,94.95,98.57,79.96,66.51,4.280000000000001,3.6200000000000045,3.5,8.22999999999999,0.12999999999999545,5.080000000000005,81.86,93.93,97.5,91.31,4.75,1,0.0,0,1,0.7493,-0.06130000000000002,6,5,1110224.13,5551120.649999999
ENG-00049,2024-10-01,C-0038,T-0403,AI Engineer,0,85.12,84.87,93.37,94.66,82.88,69.31,0.23000000000000398,1.2800000000000011,-1.5799999999999983,-3.9099999999999966,2.9200000000000017,2.799999999999997,83.96,84.92,76.8,90.29,4.67,1,0.0,0,1,0.7344,-0.014899999999999913,7,4,1110224.13,4440896.52
ENG-00049,2024-11-01,C-0038,T-0403,AI Engineer,0,79.22,80.7,92.29,85.33,78.57,58.69,-5.900000000000006,-4.170000000000002,-1.0799999999999983,-9.329999999999998,-4.310000000000002,-10.620000000000005,83.21,84.52,93.03,85.91,4.61,1,3.0,0,1,0.564,-0.1704000000000001,8,3,1110224.13,3330672.3899999997
ENG-00049,2024-12-01,C-0038,T-0403,AI Engineer,0,82.41,81.87,85.66,93.64,75.43,73.85,3.1899999999999977,1.1700000000000017,-6.63000000000001,8.310000000000002,-3.1399999999999864,15.159999999999997,77.46,75.86,81.52,86.14,4.28,1,1.0,0,1,0.6521,0.08810000000000007,9,2,1110224.13,2220448.26
ENG-00049,2025-01-01,C-0038,T-0403,AI Engineer,0,82.35,79.19,88.44,96.24,80.97,67.34,-0.060000000000002274,-2.680000000000007,2.780000000000001,2.5999999999999943,5.539999999999992,-6.509999999999991,78.41,79.07,79.84,86.69,4.42,1,0.0,0,1,0.7332,0.08109999999999995,10,1,1110224.13,1110224.13
ENG-00049,2025-02-01,C-0038,T-0403,AI Engineer,0,80.89,85.4,87.0,86.17,80.4,64.23,-1.4599999999999937,6.210000000000008,-1.4399999999999977,-10.069999999999993,-0.5699999999999932,-3.1099999999999994,88.81,84.11,95.86,86.15,4.35,1,2.0,0,1,0.6277,-0.10549999999999993,11,0,1110224.13,0.0
ENG-00050,2025-09-01,C-0041,T-0011,Data Engineer,0,79.68,85.99,88.26,67.18,80.99,74.73,0.0,0.0,0.0,0.0,0.0,0.0,83.01,84.89,93.81,82.08,4.41,1,6.0,1,1,0.6105,0.0,0,12,2130684.86,25568218.32
ENG-00050,2025-10-01,C-0041,T-0011,Data Engineer,0,75.31,78.83,77.47,87.49,75.47,56.43,-4.3700000000000045,-7.159999999999997,-10.790000000000006,20.309999999999988,-5.519999999999996,-18.300000000000004,74.44,74.84,76.76,80.52,3.87,1,2.0,0,1,0.6942,0.0837,1,11,2130684.86,23437533.459999997
ENG-00050,2025-11-01,C-0041,T-0011,Data Engineer,0,76.33,80.02,90.19,89.54,70.04,49.37,1.019999999999996,1.1899999999999977,12.719999999999999,2.0500000000000114,-5.429999999999993,-7.060000000000002,73.63,78.49,75.99,85.96,4.51,1,2.0,0,1,0.4638,-0.23040000000000005,2,10,2130684.86,21306848.599999998
ENG-00050,2025-12-01,C-0041,T-0011,Data Engineer,1,75.74,79.41,72.45,96.81,68.47,58.8,-0.5900000000000034,-0.6099999999999994,-17.739999999999995,7.269999999999996,-1.5700000000000074,9.43,76.48,76.71,82.9,81.33,3.62,1,0.0,0,1,0.6724,0.2086,3,9,2130684.86,19176163.74
ENG-00050,2026-01-01,C-0041,T-0011,Data Engineer,1,63.91,72.02,67.74,64.27,71.03,44.25,-11.829999999999998,-7.390000000000001,-4.710000000000008,-32.540000000000006,2.5600000000000023,-14.549999999999997,74.42,67.43,68.81,68.58,3.39,1,6.0,1,1,0.7555,0.08309999999999995,4,8,2130684.86,17045478.88
ENG-00050,2026-02-01,C-0041,T-0011,Data Engineer,1,57.47,60.7,68.17,65.9,65.97,27.95,-6.439999999999998,-11.319999999999993,0.4300000000000068,1.6300000000000097,-5.060000000000002,-16.3,60.14,58.37,59.67,64.61,3.41,1,5.0,1,1,0.5806,-0.17489999999999994,5,7,2130684.86,14914794.02
ENG-00051,2024-08-01,C-0047,T-0012,ML Engineer,0,83.98,83.35,92.1,100.0,72.63,69.15,0.0,0.0,0.0,0.0,0.0,0.0,85.31,78.01,88.25,90.58,4.61,1,0.0,0,1,0.6589,0.0,0,10,1385968.3,13859683.0
ENG-00051,2024-09-01,C-0047,T-0012,ML Engineer,0,79.77,78.6,87.35,92.52,75.39,64.17,-4.210000000000008,-4.75,-4.75,-7.480000000000004,2.760000000000005,-4.980000000000004,79.16,74.58,94.72,85.14,4.37,1,1.0,0,1,0.5599,-0.09900000000000009,1,9,1385968.3,12473714.700000001
ENG-00051,2024-10-01,C-0047,T-0012,ML Engineer,0,73.41,79.54,84.03,58.82,77.91,66.35,-6.359999999999999,0.9400000000000119,-3.319999999999993,-33.699999999999996,2.519999999999996,2.1799999999999926,80.88,80.13,88.89,75.93,4.2,1,7.0,1,1,0.6666,0.10670000000000002,2,8,1385968.3,11087746.4
ENG-00051,2024-11-01,C-0047,T-0012,ML Engineer,0,76.58,82.12,78.73,90.44,74.89,54.89,3.1700000000000017,2.5799999999999983,-5.299999999999997,31.619999999999997,-3.019999999999996,-11.459999999999994,75.34,82.06,76.97,83.01,3.94,1,1.0,0,1,0.6043,-0.06230000000000002,3,7,1385968.3,9701778.1
ENG-00051,2024-12-01,C-0047,T-0012,ML Engineer,0,81.19,85.28,88.67,82.54,72.0,74.14,4.609999999999999,3.1599999999999966,9.939999999999998,-7.8999999999999915,-2.8900000000000006,19.25,79.42,85.81,87.65,85.78,4.43,1,4.0,1,1,0.5711,-0.033199999999999896,4,6,1385968.3,8315809.800000001
ENG-00051,2025-01-01,C-0047,T-0012,ML Engineer,0,80.84,83.64,90.23,83.55,76.56,68.46,-0.3499999999999943,-1.6400000000000006,1.5600000000000023,1.009999999999991,4.560000000000002,-5.680000000000007,85.81,82.26,91.55,85.92,4.51,1,3.0,0,1,0.5515,-0.019600000000000062,5,5,1385968.3,6929841.5
ENG-00051,2025-02-01,C-0047,T-0012,ML Engineer,0,80.4,81.34,81.05,97.87,73.58,66.2,-0.4399999999999977,-2.299999999999997,-9.180000000000007,14.320000000000007,-2.980000000000004,-2.259999999999991,84.37,70.2,81.97,85.37,4.05,1,1.0,0,1,0.6987,0.1472,6,4,1385968.3,5543873.2
ENG-00051,2025-03-01,C-0047,T-0012,ML Engineer,0,76.76,72.58,82.81,81.0,77.86,70.88,-3.6400000000000006,-8.760000000000005,1.7600000000000051,-16.870000000000005,4.280000000000001,4.679999999999993,74.8,67.8,77.33,78.26,4.14,1,4.0,1,1,0.6503,-0.0484,7,3,1385968.3,4157904.9000000004
ENG-00051,2025-04-01,C-0047,T-0012,ML Engineer,0,79.81,85.98,92.93,71.81,71.26,73.39,3.049999999999997,13.400000000000006,10.120000000000005,-9.189999999999998,-6.599999999999994,2.510000000000005,88.16,83.62,87.49,84.87,4.65,1,5.0,1,1,0.6831,0.03280000000000005,8,2,1385968.3,2771936.6
ENG-00051,2025-05-01,C-0047,T-0012,ML Engineer,0,76.59,78.55,89.51,77.97,79.62,57.58,-3.219999999999999,-7.430000000000007,-3.4200000000000017,6.159999999999997,8.36,-15.810000000000002,87.11,70.21,79.77,82.24,4.48,1,5.0,1,1,0.8452,0.1620999999999999,9,1,1385968.3,1385968.3
ENG-00051,2025-06-01,C-0047,T-0012,ML Engineer,0,83.56,84.09,97.03,95.15,82.24,58.84,6.969999999999999,5.540000000000006,7.519999999999996,17.180000000000007,2.6199999999999903,1.2600000000000051,83.3,83.76,91.04,91.38,4.85,1,0.0,0,1,0.799,-0.04619999999999991,10,0,1385968.3,0.0
ENG-00052,2024-05-01,C-0058,T-0425,Analytics Engineer,0,50.91,62.93,53.98,38.91,58.43,39.17,0.0,0.0,0.0,0.0,0.0,0.0,67.03,42.8,56.64,53.79,2.7,1,10.0,1,1,0.5198,0.0,0,8,1458412.97,11667303.76
ENG-00052,2024-06-01,C-0058,T-0425,Analytics Engineer,0,60.45,65.85,56.84,76.27,64.75,38.25,9.540000000000006,2.9199999999999946,2.8600000000000065,37.36,6.32,-0.9200000000000017,60.44,67.23,64.76,65.3,2.84,1,3.0,0,1,0.6675,0.14769999999999994,1,7,1458412.97,10208890.79
ENG-00052,2024-07-01,C-0058,T-0425,Analytics Engineer,0,53.15,61.86,55.82,34.55,73.38,43.03,-7.300000000000004,-3.989999999999995,-1.0200000000000031,-41.72,8.629999999999995,4.780000000000001,65.3,50.42,56.38,52.92,2.79,1,10.0,1,1,0.6466,-0.02090000000000003,2,6,1458412.97,8750477.82
ENG-00052,2024-08-01,C-0058,T-0425,Analytics Engineer,0,53.28,59.48,55.25,51.1,61.9,39.27,0.13000000000000256,-2.3800000000000026,-0.5700000000000003,16.550000000000004,-11.479999999999997,-3.759999999999998,65.52,55.93,62.63,55.91,2.76,1,8.0,1,1,0.6028,-0.04379999999999995,3,5,1458412.97,7292064.85
ENG-00052,2024-09-01,C-0058,T-0425,Analytics Engineer,0,57.82,66.83,54.05,64.07,65.96,37.98,4.539999999999999,7.350000000000001,-1.2000000000000028,12.969999999999992,4.059999999999995,-1.2900000000000063,69.36,64.79,63.54,61.66,2.7,1,5.0,1,1,0.5334,-0.06940000000000002,4,4,1458412.97,5833651.88
ENG-00052,2024-10-01,C-0058,T-0425,Analytics Engineer,0,59.58,67.26,60.69,73.63,58.5,35.63,1.759999999999998,0.4300000000000068,6.640000000000001,9.560000000000002,-7.459999999999994,-2.3499999999999943,64.97,72.79,58.61,66.56,3.03,1,3.0,0,1,0.5919,0.058499999999999996,5,3,1458412.97,4375238.91
ENG-00052,2024-11-01,C-0058,T-0425,Analytics Engineer,0,58.29,70.81,63.7,60.84,60.43,33.06,-1.2899999999999991,3.549999999999997,3.010000000000005,-12.789999999999992,1.9299999999999997,-2.5700000000000003,68.07,63.22,65.79,65.83,3.18,1,5.0,1,1,0.5387,-0.053200000000000025,6,2,1458412.97,2916825.94
ENG-00052,2024-12-01,C-0058,T-0425,Analytics Engineer,0,61.3,65.43,54.53,73.8,66.3,46.65,3.009999999999998,-5.3799999999999955,-9.170000000000002,12.959999999999994,5.869999999999997,13.589999999999996,58.98,65.12,67.49,63.71,2.73,1,3.0,0,1,0.5899,0.05120000000000002,7,1,1458412.97,1458412.97
ENG-00052,2025-01-01,C-0058,T-0425,Analytics Engineer,0,62.71,60.06,66.61,81.29,68.31,39.35,1.4100000000000037,-5.3700000000000045,12.079999999999998,7.490000000000009,2.010000000000005,-7.299999999999997,66.89,61.27,55.14,67.66,3.33,1,2.0,0,1,0.7158,0.1259,8,0,1458412.97,0.0
ENG-00053,2025-10-01,C-0030,T-0052,Data Engineer,0,82.42,79.94,93.33,98.03,79.44,61.25,0.0,0.0,0.0,0.0,0.0,0.0,74.78,81.98,76.69,89.15,4.67,1,0.0,0,1,0.6237,0.0,0,9,2865421.59,25788794.31
ENG-00053,2025-11-01,C-0030,T-0052,Data Engineer,0,84.79,85.19,89.81,96.45,71.79,77.34,2.3700000000000045,5.25,-3.519999999999996,-1.5799999999999983,-7.6499999999999915,16.090000000000003,83.5,88.07,83.88,89.62,4.49,1,0.0,0,1,0.5917,-0.03200000000000003,1,8,2865421.59,22923372.72
ENG-00053,2025-12-01,C-0030,T-0052,Data Engineer,0,82.69,82.49,88.98,98.88,76.53,65.11,-2.1000000000000085,-2.700000000000003,-0.8299999999999983,2.4299999999999926,4.739999999999995,-12.230000000000004,81.3,80.36,86.67,88.86,4.45,1,0.0,0,1,0.7295,0.13780000000000003,2,7,2865421.59,20057951.13
ENG-00053,2026-01-01,C-0030,T-0052,Data Engineer,0,82.6,82.43,81.91,99.16,83.32,66.41,-0.09000000000000341,-0.05999999999998806,-7.070000000000007,0.28000000000000114,6.789999999999992,1.2999999999999972,83.33,76.75,92.26,86.43,4.1,1,0.0,0,1,0.7714,0.04189999999999994,3,6,2865421.59,17192529.54
ENG-00053,2026-02-01,C-0030,T-0052,Data Engineer,0,81.29,79.3,85.42,100.0,74.78,65.83,-1.309999999999988,-3.1300000000000097,3.510000000000005,0.8400000000000034,-8.539999999999992,-0.5799999999999983,81.59,75.59,83.43,86.61,4.27,1,0.0,0,1,0.7017,-0.06969999999999998,4,5,2865421.59,14327107.95
ENG-00053,2026-03-01,C-0030,T-0052,Data Engineer,0,79.48,76.11,86.56,93.0,75.79,65.85,-1.8100000000000023,-3.1899999999999977,1.1400000000000006,-7.0,1.0100000000000051,0.01999999999999602,71.39,73.6,82.61,83.99,4.33,1,1.0,0,1,0.7289,0.027200000000000002,5,4,2865421.59,11461686.36
ENG-00053,2026-04-01,C-0030,T-0052,Data Engineer,0,79.55,82.19,96.02,85.83,73.91,57.75,0.06999999999999318,6.079999999999998,9.459999999999994,-7.170000000000002,-1.8800000000000097,-8.099999999999994,80.93,83.35,85.77,87.94,4.8,1,3.0,0,1,0.7051,-0.023800000000000043,6,3,2865421.59,8596264.77
ENG-00053,2026-05-01,C-0030,T-0052,Data Engineer,0,79.74,79.68,82.97,99.44,79.47,57.07,0.18999999999999773,-2.509999999999991,-13.049999999999997,13.61,5.560000000000002,-0.6799999999999997,77.08,82.02,80.13,85.77,4.15,1,0.0,0,1,0.8572,0.1521,7,2,2865421.59,5730843.18
ENG-00053,2026-06-01,C-0030,T-0052,Data Engineer,0,75.88,78.67,84.63,79.47,74.73,60.91,-3.8599999999999994,-1.0100000000000051,1.6599999999999966,-19.97,-4.739999999999995,3.8399999999999963,76.61,74.07,86.41,80.96,4.23,1,3.0,0,1,0.6249,-0.23229999999999995,8,1,2865421.59,2865421.59
ENG-00053,2026-07-01,C-0030,T-0052,Data Engineer,0,80.3,81.46,84.63,98.48,67.85,65.68,4.420000000000002,2.789999999999992,0.0,19.010000000000005,-6.88000000000001,4.77000000000001,81.49,74.99,85.21,86.83,4.23,1,0.0,0,1,0.696,0.07109999999999994,9,0,2865421.59,0.0
ENG-00054,2025-05-01,C-0050,T-0078,AI Engineer,0,60.93,69.38,64.31,63.78,73.42,34.78,0.0,0.0,0.0,0.0,0.0,0.0,78.34,73.55,72.72,66.21,3.22,1,5.0,1,1,0.658,0.0,0,10,2720951.6,27209516.0
ENG-00054,2025-06-01,C-0050,T-0078,AI Engineer,0,70.07,71.93,65.64,95.88,75.01,42.64,9.139999999999993,2.5500000000000114,1.3299999999999983,32.099999999999994,1.5900000000000034,7.859999999999999,67.03,69.0,61.36,75.72,3.28,1,0.0,0,1,0.7625,0.10449999999999993,1,9,2720951.6,24488564.400000002
ENG-00054,2025-07-01,C-0050,T-0078,AI Engineer,0,63.96,63.62,68.02,77.36,70.83,41.76,-6.109999999999992,-8.31000000000001,2.3799999999999955,-18.519999999999996,-4.180000000000007,-0.8800000000000026,58.55,58.24,50.04,68.6,3.4,1,2.0,0,1,0.4508,-0.3117,2,8,2720951.6,21767612.8
ENG-00054,2025-08-01,C-0050,T-0078,AI Engineer,0,68.11,75.07,76.05,69.44,68.42,49.93,4.149999999999999,11.449999999999996,8.030000000000001,-7.920000000000002,-2.4099999999999966,8.170000000000002,73.01,73.05,74.99,74.0,3.8,1,4.0,1,1,0.5703,0.11950000000000005,3,7,2720951.6,19046661.2
ENG-00054,2025-09-01,C-0050,T-0078,AI Engineer,0,68.15,68.18,69.73,88.53,67.82,46.38,0.04000000000000625,-6.889999999999986,-6.319999999999993,19.090000000000003,-0.6000000000000085,-3.549999999999997,67.51,71.98,58.5,73.81,3.49,1,1.0,0,1,0.5735,0.0031999999999999806,4,6,2720951.6,16325709.600000001
ENG-00054,2025-10-01,C-0050,T-0078,AI Engineer,0,71.5,70.51,77.09,92.16,77.73,41.83,3.3499999999999943,2.3299999999999983,7.359999999999999,3.6299999999999955,9.91000000000001,-4.550000000000004,69.66,72.17,69.8,78.23,3.85,1,0.0,0,1,0.8414,0.2679,5,5,2720951.6,13604758.0
ENG-00054,2025-11-01,C-0050,T-0078,AI Engineer,0,66.85,72.41,75.55,75.5,69.59,40.51,-4.650000000000006,1.8999999999999915,-1.5400000000000063,-16.659999999999997,-8.14,-1.3200000000000003,70.87,66.65,73.01,74.28,3.78,1,3.0,0,1,0.5306,-0.3108000000000001,6,4,2720951.6,10883806.4
ENG-00054,2025-12-01,C-0050,T-0078,AI Engineer,0,64.71,74.0,69.17,56.81,74.15,49.47,-2.1400000000000006,1.5900000000000034,-6.3799999999999955,-18.689999999999998,4.560000000000002,8.96,76.98,68.95,65.58,68.01,3.46,1,7.0,1,1,0.7602,0.22960000000000003,7,3,2720951.6,8162854.800000001
ENG-00054,2026-01-01,C-0050,T-0078,AI Engineer,0,66.81,71.81,75.08,65.94,66.68,53.25,2.1000000000000085,-2.1899999999999977,5.909999999999997,9.129999999999995,-7.469999999999999,3.780000000000001,75.56,66.92,77.58,71.49,3.75,1,5.0,1,1,0.6413,-0.1189,8,2,2720951.6,5441903.2
ENG-00054,2026-02-01,C-0050,T-0078,AI Engineer,0,69.44,73.57,71.27,77.1,71.25,53.43,2.6299999999999955,1.759999999999991,-3.8100000000000023,11.159999999999997,4.569999999999993,0.17999999999999972,73.75,70.99,82.87,73.65,3.56,1,4.0,1,1,0.7509,0.10960000000000003,9,1,2720951.6,2720951.6
ENG-00054,2026-03-01,C-0050,T-0078,AI Engineer,0,73.17,73.46,74.47,88.28,73.34,56.27,3.730000000000004,-0.10999999999999943,3.200000000000003,11.180000000000007,2.0900000000000034,2.8400000000000034,69.02,77.54,74.27,77.51,3.72,1,1.0,0,1,0.5783,-0.17259999999999998,10,0,2720951.6,0.0
ENG-00055,2024-02-01,C-0043,T-0260,Data Scientist,0,75.95,80.78,81.54,88.92,71.86,54.42,0.0,0.0,0.0,0.0,0.0,0.0,78.65,79.91,74.95,83.08,4.08,1,2.0,0,1,0.6291,0.0,0,6,1213313.12,7279878.720000001
ENG-00055,2024-03-01,C-0043,T-0260,Data Scientist,0,80.3,81.62,85.32,93.26,74.85,64.75,4.349999999999994,0.8400000000000034,3.779999999999987,4.340000000000003,2.989999999999995,10.329999999999998,83.24,79.06,86.06,85.83,4.27,1,0.0,0,1,0.8098,0.18069999999999997,1,5,1213313.12,6066565.600000001
ENG-00055,2024-04-01,C-0043,T-0260,Data Scientist,0,76.59,80.15,76.62,92.98,68.41,61.84,-3.7099999999999937,-1.4699999999999989,-8.699999999999989,-0.28000000000000114,-6.439999999999998,-2.9099999999999966,80.54,79.53,88.22,82.12,3.83,1,2.0,0,1,0.6274,-0.1824,2,4,1213313.12,4853252.48
ENG-00055,2024-05-01,C-0043,T-0260,Data Scientist,0,79.1,83.75,82.93,94.92,65.84,63.59,2.509999999999991,3.5999999999999943,6.310000000000002,1.9399999999999977,-2.569999999999993,1.75,91.97,86.04,89.9,86.25,4.15,1,0.0,0,1,0.5606,-0.06679999999999997,3,3,1213313.12,3639939.3600000003
ENG-00055,2024-06-01,C-0043,T-0260,Data Scientist,0,74.91,79.04,87.59,66.47,79.03,62.42,-4.189999999999998,-4.709999999999994,4.659999999999997,-28.450000000000003,13.189999999999998,-1.1700000000000017,76.03,66.2,75.9,78.89,4.38,1,7.0,1,1,0.7206,0.16000000000000003,4,2,1213313.12,2426626.24
ENG-00055,2024-07-01,C-0043,T-0260,Data Scientist,0,76.03,79.06,78.02,91.13,69.22,60.26,1.1200000000000045,0.01999999999999602,-9.570000000000007,24.659999999999997,-9.810000000000002,-2.1600000000000037,77.77,75.17,85.74,81.71,3.9,1,1.0,0,1,0.4608,-0.25980000000000003,5,1,1213313.12,1213313.12
ENG-00055,2024-08-01,C-0043,T-0260,Data Scientist,0,76.28,73.8,84.16,93.38,72.47,57.25,0.25,-5.260000000000005,6.140000000000001,2.25,3.25,-3.009999999999998,72.04,80.76,73.63,82.32,4.21,1,1.0,0,1,0.6521,0.19130000000000003,6,0,1213313.12,0.0
ENG-00056,2024-05-01,C-0017,T-0304,Data Engineer,0,81.09,78.95,84.27,95.33,78.85,68.05,0.0,0.0,0.0,0.0,0.0,0.0,77.01,89.86,83.04,84.9,4.21,1,0.0,0,1,0.8741,0.0,0,11,1675673.48,18432408.28
ENG-00056,2024-06-01,C-0017,T-0304,Data Engineer,0,77.63,78.73,81.97,93.98,80.94,53.07,-3.460000000000008,-0.21999999999999886,-2.299999999999997,-1.3499999999999943,2.0900000000000034,-14.979999999999997,77.32,82.51,78.7,83.68,4.1,1,1.0,0,1,0.6904,-0.18369999999999997,1,10,1675673.48,16756734.8
ENG-00056,2024-07-01,C-0017,T-0304,Data Engineer,0,77.86,81.4,85.54,96.84,68.16,54.07,0.23000000000000398,2.6700000000000017,3.5700000000000074,2.8599999999999994,-12.780000000000001,1.0,81.52,76.56,78.63,86.71,4.28,1,0.0,0,1,0.5245,-0.16590000000000005,2,9,1675673.48,15081061.32
