engagement_id,as_of_date,monthly_contract_value,remaining_months,contract_exposure,risk_probability,risk_adjusted_exposure,client_name,client_id,talent_id,role
ENG-01088,2026-08-01,1674127.89,10,16741278.899999999,0.029374487619827,491766.4897881209,Client 024,C-0024,T-0062,AI Engineer
ENG-01089,2025-07-01,2368597.89,0,0.0,0.1016075306607961,0.0,Client 022,C-0022,T-0050,ML Engineer
ENG-01090,2026-08-01,1517294.63,4,6069178.52,0.1226158448148219,744177.4515617704,Client 045,C-0045,T-0099,Data Engineer
ENG-01091,2025-03-01,2389301.65,2,4778603.3,0.948737739649854,4533641.293525333,Client 036,C-0036,T-0376,Analytics Engineer
ENG-01092,2025-05-01,3059398.59,0,0.0,0.3068655704760301,0.0,Client 029,C-0029,T-0383,Data Engineer
ENG-01093,2026-04-01,2638723.22,0,0.0,0.0045342492178758,0.0,Client 007,C-0007,T-0419,Data Analyst
ENG-01094,2024-12-01,1061503.74,2,2123007.48,0.8291690293851787,1760332.0515690742,Client 035,C-0035,T-0049,ML Engineer
ENG-01095,2026-03-01,912420.05,0,0.0,0.7866623440557479,0.0,Client 011,C-0011,T-0077,AI Engineer
ENG-01096,2025-04-01,1539174.18,0,0.0,0.033692916278718,0.0,Client 019,C-0019,T-0451,BI Developer
ENG-01097,2026-03-01,1466197.98,0,0.0,0.0445432426019478,0.0,Client 025,C-0025,T-0465,Data Analyst
ENG-01098,2025-02-01,2202917.3,4,8811669.2,0.9983954184780726,8797530.158424342,Client 009,C-0009,T-0363,AI Engineer
ENG-01099,2024-10-01,1370461.1,2,2740922.2,0.9022162740107288,2472904.6146372897,Client 024,C-0024,T-0054,Data Scientist
ENG-01100,2026-04-01,1386103.52,3,4158310.56,0.8940226094014923,3717623.6575529804,Client 017,C-0017,T-0035,Data Scientist
ENG-01101,2025-11-01,2191969.0,0,0.0,0.0284216156885066,0.0,Client 051,C-0051,T-0028,Data Scientist
ENG-01102,2026-08-01,1190711.93,0,0.0,0.0030860853532542,0.0,Client 052,C-0052,T-0346,BI Developer
ENG-01103,2026-08-01,2101592.81,9,18914335.29,0.0153356236787275,290063.1281407151,Client 001,C-0001,T-0423,Data Analyst
ENG-01104,2024-10-01,1842632.41,0,0.0,0.0374765009647132,0.0,Client 037,C-0037,T-0316,ML Engineer
ENG-01105,2026-08-01,2231923.68,2,4463847.36,0.2211093192971971,986998.2512161904,Client 039,C-0039,T-0132,Analytics Engineer
ENG-01106,2025-11-01,3107965.61,0,0.0,0.0391990107900501,0.0,Client 023,C-0023,T-0379,Data Analyst
ENG-01107,2026-03-01,819118.05,0,0.0,0.0224052322055948,0.0,Client 029,C-0029,T-0030,Analytics Engineer
ENG-01108,2025-02-01,1070720.77,0,0.0,0.0133880170325354,0.0,Client 048,C-0048,T-0415,ML Engineer
ENG-01109,2024-12-01,3104480.53,0,0.0,0.0313168185229823,0.0,Client 023,C-0023,T-0446,AI Engineer
ENG-01110,2025-08-01,1509913.55,4,6039654.2,0.9541269776384816,5762597.007827562,Client 004,C-0004,T-0360,Analytics Engineer
ENG-01111,2024-09-01,1278098.16,0,0.0,0.0647568959384819,0.0,Client 023,C-0023,T-0440,BI Developer
ENG-01112,2026-01-01,2615395.14,0,0.0,0.1143869465476652,0.0,Client 016,C-0016,T-0294,Data Engineer
ENG-01113,2026-05-01,1379885.01,0,0.0,0.0100019696012584,0.0,Client 023,C-0023,T-0235,Analytics Engineer
ENG-01114,2026-08-01,1386405.57,3,4159216.71,0.8342379213783595,3469776.302712539,Client 014,C-0014,T-0162,AI Engineer
ENG-01115,2025-06-01,1427002.75,0,0.0,0.0238077816773139,0.0,Client 009,C-0009,T-0461,ML Engineer
ENG-01116,2026-01-01,2668361.25,0,0.0,0.1398771618739292,0.0,Client 060,C-0060,T-0349,AI Engineer
ENG-01117,2026-05-01,1439509.66,4,5758038.64,0.9987726618168792,5750971.579317243,Client 008,C-0008,T-0096,AI Engineer
ENG-01118,2024-12-01,868720.41,2,1737440.82,0.9919637301941344,1723478.2767987556,Client 043,C-0043,T-0479,Data Engineer
ENG-01119,2025-05-01,2056807.5,0,0.0,0.5200538757870437,0.0,Client 044,C-0044,T-0030,Analytics Engineer
ENG-01120,2026-03-01,2230101.16,0,0.0,0.0043988983475115,0.0,Client 038,C-0038,T-0294,Data Engineer
ENG-01121,2025-01-01,1371682.7,0,0.0,0.0314349827340209,0.0,Client 055,C-0055,T-0096,AI Engineer
ENG-01122,2024-10-01,2479272.9,0,0.0,0.0336611792016743,0.0,Client 001,C-0001,T-0333,Data Engineer
ENG-01123,2026-08-01,848076.67,6,5088460.0200000005,0.034367285728558,174876.55942568398,Client 019,C-0019,T-0207,Data Scientist
ENG-01124,2024-10-01,1718510.69,2,3437021.38,0.991587125900341,3408106.1518522236,Client 012,C-0012,T-0219,AI Engineer
ENG-01125,2026-08-01,2225794.21,5,11128971.05,0.0245265392351154,272955.1451042884,Client 035,C-0035,T-0336,Data Scientist
ENG-01126,2026-08-01,1552234.36,10,15522343.600000001,0.0008938930338257,13875.31481268894,Client 039,C-0039,T-0379,Data Analyst
ENG-01127,2026-05-01,3535191.71,0,0.0,0.6140037639070697,0.0,Client 054,C-0054,T-0191,Data Analyst
ENG-01128,2026-02-01,1498203.07,0,0.0,0.0165330215419162,0.0,Client 023,C-0023,T-0499,AI Engineer
ENG-01129,2025-02-01,1273084.72,3,3819254.16,0.9904945698405072,3782950.506320768,Client 015,C-0015,T-0250,Analytics Engineer
ENG-01130,2025-08-01,1941507.96,8,15532063.68,0.9993315952110616,15521681.974254193,Client 056,C-0056,T-0081,Data Scientist
ENG-01131,2026-05-01,2884280.75,0,0.0,0.0552133466162386,0.0,Client 041,C-0041,T-0004,Analytics Engineer
ENG-01132,2026-01-01,1702771.42,0,0.0,0.006031588221417,0.0,Client 046,C-0046,T-0102,Data Scientist
ENG-01133,2026-02-01,2970216.76,0,0.0,0.0040556951598276,0.0,Client 027,C-0027,T-0346,BI Developer
ENG-01134,2024-05-01,1648321.34,6,9889928.040000001,0.9982813283624056,9872930.501179803,Client 027,C-0027,T-0270,Data Engineer
ENG-01135,2024-12-01,2857549.73,0,0.0,0.115857588959533,0.0,Client 024,C-0024,T-0169,BI Developer
ENG-01136,2025-02-01,1043700.14,0,0.0,0.0784201303138834,0.0,Client 045,C-0045,T-0241,Data Scientist
ENG-01137,2026-06-01,916777.25,0,0.0,0.0092564770739702,0.0,Client 013,C-0013,T-0420,Data Scientist
ENG-01138,2026-08-01,1767124.2,8,14136993.6,0.0428164179385454,605295.4263721415,Client 059,C-0059,T-0286,Data Scientist
ENG-01139,2026-08-01,1022435.02,3,3067305.06,0.0396933064851865,121751.47983014336,Client 011,C-0011,T-0030,Analytics Engineer
ENG-01140,2025-05-01,1222612.07,0,0.0,0.1773242694408728,0.0,Client 028,C-0028,T-0025,BI Developer
ENG-01141,2026-04-01,2591134.99,2,5182269.98,0.96383610909255,4994858.933790327,Client 019,C-0019,T-0242,AI Engineer
ENG-01142,2026-08-01,2165029.83,9,19485268.47,0.0380043080543797,740524.1454561718,Client 039,C-0039,T-0203,Data Analyst
ENG-01143,2025-03-01,934846.36,4,3739385.44,0.975038662392194,3646045.377586446,Client 041,C-0041,T-0426,Analytics Engineer
ENG-01144,2025-10-01,1719812.71,3,5159438.13,0.9858000265228088,5086174.245396791,Client 056,C-0056,T-0292,Data Engineer
ENG-01145,2025-01-01,2832385.73,0,0.0,0.148788901452116,0.0,Client 048,C-0048,T-0379,Data Analyst
ENG-01146,2025-12-01,2945708.7,0,0.0,0.5989772106660216,0.0,Client 015,C-0015,T-0293,Data Engineer
ENG-01147,2024-11-01,2026881.57,0,0.0,0.1251468038024935,0.0,Client 013,C-0013,T-0173,Data Engineer
ENG-01148,2025-05-01,1980241.05,0,0.0,0.0409481711309505,0.0,Client 054,C-0054,T-0329,Analytics Engineer
ENG-01149,2025-02-01,1001450.01,0,0.0,0.3504594334495045,0.0,Client 030,C-0030,T-0311,AI Engineer
ENG-01150,2026-08-01,2625277.04,2,5250554.08,0.0129849525846897,68178.19577214905,Client 006,C-0006,T-0361,Analytics Engineer
ENG-01151,2025-04-01,2811685.6,4,11246742.4,0.9930403242593734,11168468.719757644,Client 050,C-0050,T-0095,ML Engineer
ENG-01152,2025-02-01,908923.99,0,0.0,0.0480002699508762,0.0,Client 039,C-0039,T-0321,ML Engineer
ENG-01153,2025-05-01,1531071.5,0,0.0,0.7937463732519423,0.0,Client 002,C-0002,T-0143,BI Developer
ENG-01154,2026-08-01,2326966.57,0,0.0,0.0578706361980575,0.0,Client 047,C-0047,T-0396,Analytics Engineer
ENG-01155,2026-08-01,2100364.42,7,14702550.94,0.095959902749136,1410855.3583666182,Client 037,C-0037,T-0400,BI Developer
ENG-01156,2024-11-01,1701482.63,4,6805930.52,0.9210803363511182,6268808.772543941,Client 037,C-0037,T-0313,AI Engineer
ENG-01157,2024-12-01,2758063.24,0,0.0,0.0261792823568849,0.0,Client 052,C-0052,T-0474,AI Engineer
ENG-01158,2025-04-01,2100231.28,0,0.0,0.0081599550569462,0.0,Client 030,C-0030,T-0269,Data Engineer
ENG-01159,2025-12-01,1920421.0,0,0.0,0.0369003239467116,0.0,Client 028,C-0028,T-0013,Data Engineer
ENG-01160,2026-08-01,1596156.02,1,1596156.02,0.0489274571517136,78095.85527599971,Client 038,C-0038,T-0304,Data Engineer
ENG-01161,2026-08-01,1502305.18,4,6009220.72,0.1856739896077986,1115755.985516248,Client 012,C-0012,T-0389,ML Engineer
ENG-01162,2026-02-01,2719508.82,0,0.0,0.1197247223714507,0.0,Client 010,C-0010,T-0051,AI Engineer
ENG-01163,2025-04-01,2008387.34,0,0.0,0.0109756659542116,0.0,Client 051,C-0051,T-0053,BI Developer
ENG-01164,2026-08-01,1857467.75,9,16717209.75,0.1018377995361507,1702443.855324284,Client 013,C-0013,T-0137,AI Engineer
ENG-01165,2025-01-01,2271528.2,0,0.0,0.0030445381351964,0.0,Client 031,C-0031,T-0423,Data Analyst
ENG-01166,2024-07-01,904768.77,0,0.0,0.0525874333141073,0.0,Client 017,C-0017,T-0264,BI Developer
ENG-01167,2025-02-01,967901.88,0,0.0,0.0832367884509959,0.0,Client 014,C-0014,T-0489,ML Engineer
ENG-01168,2026-08-01,1314073.0,4,5256292.0,0.0030327340957762,15940.935965755674,Client 036,C-0036,T-0437,Analytics Engineer
ENG-01169,2026-03-01,1264982.45,0,0.0,0.0008064514147999,0.0,Client 049,C-0049,T-0278,Data Analyst
ENG-01170,2026-08-01,987508.83,5,4937544.149999999,0.0097678490328215,48229.185850090944,Client 027,C-0027,T-0340,Data Analyst
ENG-01171,2025-08-01,3355729.39,0,0.0,0.8557386731158132,0.0,Client 009,C-0009,T-0166,ML Engineer
ENG-01172,2025-02-01,1070760.87,0,0.0,0.0922009743976692,0.0,Client 015,C-0015,T-0046,BI Developer
ENG-01173,2026-08-01,1409278.48,3,4227835.4399999995,0.0033255577729212,14059.91101012372,Client 010,C-0010,T-0200,Data Scientist
ENG-01174,2026-02-01,1982269.89,0,0.0,0.1014533429171689,0.0,Client 053,C-0053,T-0297,ML Engineer
ENG-01175,2025-04-01,2112676.17,6,12676057.02,0.9974595637783872,12643854.305599162,Client 020,C-0020,T-0092,Data Scientist
ENG-01176,2025-09-01,1763142.42,2,3526284.84,0.9976189602779104,3517888.6157245575,Client 023,C-0023,T-0111,ML Engineer
ENG-01177,2026-08-01,1015824.04,2,2031648.08,0.5147858566540879,1045863.697282433,Client 005,C-0005,T-0008,Data Scientist
ENG-01178,2026-06-01,3474162.77,0,0.0,0.0695647008219615,0.0,Client 027,C-0027,T-0368,ML Engineer
ENG-01179,2026-08-01,957179.11,8,7657432.88,0.9660206923620664,7397238.612453653,Client 055,C-0055,T-0450,AI Engineer
ENG-01180,2026-08-01,3119569.91,5,15597849.55,0.003638889292172,56758.84770840485,Client 025,C-0025,T-0414,AI Engineer
ENG-01181,2026-08-01,1014282.26,8,8114258.08,0.2156495572240883,1749836.162153981,Client 040,C-0040,T-0190,AI Engineer
ENG-01182,2025-08-01,1782142.61,0,0.0,0.0092339818859018,0.0,Client 011,C-0011,T-0297,ML Engineer
ENG-01183,2025-02-01,2883705.49,0,0.0,0.230816817728877,0.0,Client 009,C-0009,T-0481,Data Analyst
ENG-01184,2025-09-01,772458.97,0,0.0,0.5202951326539593,0.0,Client 044,C-0044,T-0296,Data Engineer
ENG-01185,2025-07-01,1758963.65,4,7035854.6,0.9989013604180732,7028124.731643758,Client 004,C-0004,T-0148,AI Engineer
ENG-01186,2025-09-01,3548148.21,0,0.0,0.0037873938769197,0.0,Client 027,C-0027,T-0170,Data Analyst
ENG-01187,2026-02-01,856686.27,0,0.0,0.7356258106448496,0.0,Client 020,C-0020,T-0364,Data Analyst
ENG-01188,2026-04-01,977719.69,3,2933159.07,0.943873360008109,2768530.70683916,Client 001,C-0001,T-0224,Data Scientist
ENG-01189,2024-12-01,2808631.89,3,8425895.67,0.9757155031390292,8221277.033051018,Client 032,C-0032,T-0419,Data Analyst
ENG-01190,2025-06-01,1576445.51,0,0.0,0.0684111988885425,0.0,Client 058,C-0058,T-0433,Analytics Engineer
ENG-01191,2025-09-01,2652460.7,0,0.0,0.3706654463780405,0.0,Client 005,C-0005,T-0018,Data Analyst
ENG-01192,2024-06-01,813823.5,5,4069117.5,0.9959493034839496,4052634.7399193505,Client 049,C-0049,T-0362,AI Engineer
ENG-01193,2026-08-01,2490465.66,4,9961862.64,0.0132647302024535,132141.42023350118,Client 033,C-0033,T-0185,Data Scientist
ENG-01194,2024-12-01,1537968.64,0,0.0,0.0019983293109446,0.0,Client 044,C-0044,T-0260,Data Scientist
ENG-01195,2026-12-01,2855423.43,2,5710846.86,0.7593375484219473,4336460.454085576,Client 006,C-0006,T-0133,Data Scientist
ENG-01196,2026-02-01,1025091.11,0,0.0,0.0609690542082932,0.0,Client 053,C-0053,T-0185,Data Scientist
ENG-01197,2026-02-01,767888.16,0,0.0,0.0936272818872912,0.0,Client 001,C-0001,T-0166,ML Engineer
ENG-01198,2025-03-01,2695091.75,0,0.0,0.0023271939924142,0.0,Client 055,C-0055,T-0026,Analytics Engineer
ENG-01199,2024-07-01,912640.98,6,5475845.88,0.9996674458114332,5474024.86451666,Client 040,C-0040,T-0392,Data Scientist
ENG-01200,2026-05-01,2091598.16,0,0.0,0.0007477539658339,0.0,Client 021,C-0021,T-0072,Analytics Engineer
